------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         0.000151804,            0.0665625
          0.00016658,             0.066875
         0.000182999,            0.0671875
          0.00020127,               0.0675
         0.000221631,            0.0678125
         0.000244358,             0.068125
         0.000269765,            0.0684375
         0.000298217,              0.06875
         0.000330134,            0.0690625
         0.000366003,             0.069375
         0.000406391,            0.0696875
         0.000451957,                 0.07
         0.000503473,            0.0703125
         0.000561843,             0.070625
          0.00062813,            0.0709375
         0.000703591,              0.07125
         0.000789714,            0.0715625
         0.000888267,             0.071875
          0.00100137,            0.0721875
          0.00113155,               0.0725
          0.00128186,            0.0728125
          0.00145601,             0.073125
          0.00165851,            0.0734375
          0.00189485,              0.07375
          0.00217185,            0.0740625
           0.0024979,             0.074375
          0.00288351,            0.0746875
          0.00334189,                0.075
          0.00388975,            0.0753125
          0.00454848,             0.075625
          0.00534564,            0.0759375
           0.0063172,              0.07625
          0.00688262,            0.0764063
          0.00751051,            0.0765625
           0.0082093,            0.0767188
          0.00898879,             0.076875
          0.00986038,            0.0770313
           0.0108375,            0.0771875
           0.0119358,            0.0773438
           0.0131739,               0.0775
           0.0145737,            0.0776563
           0.0161615,            0.0778125
           0.0179687,            0.0779688
           0.0200329,             0.078125
           0.0223998,            0.0782813
           0.0251249,            0.0784375
           0.0282761,            0.0785938
            0.031937,              0.07875
           0.0362113,            0.0789063
           0.0412285,            0.0790625
           0.0471511,            0.0792188
           0.0541853,             0.079375
           0.0625941,            0.0795312
           0.0727157,            0.0796875
           0.0849881,            0.0798437
           0.0999827,                 0.08
            0.108726,            0.0800781
            0.118449,            0.0801563
             0.12928,            0.0802344
            0.141371,            0.0803125
            0.154894,            0.0803906
            0.170045,            0.0804688
            0.187048,            0.0805469
            0.206158,             0.080625
            0.227659,            0.0807031
            0.251866,            0.0807812
            0.279126,            0.0808594
            0.309803,            0.0809375
            0.344271,            0.0810156
            0.382886,            0.0810937
            0.425949,            0.0811719
            0.473652,              0.08125
            0.525991,            0.0813281
            0.582672,            0.0814063
            0.705666,            0.0815625
             0.76884,            0.0816406
            0.829975,            0.0817188
            0.886018,            0.0817969
            0.933691,             0.081875
            0.969936,            0.0819531
            0.992428,            0.0820312
                   1,            0.0821094
            0.992834,            0.0821875
            0.972363,            0.0822656
            0.940927,            0.0823437
            0.901316,            0.0824219
            0.856335,               0.0825
            0.759851,            0.0826563
            0.665821,            0.0828125
            0.581391,            0.0829688
            0.508799,             0.083125
            0.447728,            0.0832813
            0.396824,            0.0834375
            0.354484,            0.0835937
            0.319201,              0.08375
            0.289676,            0.0839063
            0.264841,            0.0840625
            0.243833,            0.0842188
            0.225962,             0.084375
            0.210678,            0.0845313
            0.197542,            0.0846875
            0.186201,            0.0848437
            0.176372,                0.085
             0.16037,            0.0853125
            0.148162,             0.085625
            0.138818,            0.0859375
            0.131696,              0.08625
            0.126348,            0.0865625
            0.122456,             0.086875
            0.119792,            0.0871875
            0.118198,               0.0875
            0.117562,            0.0878125
            0.117812,             0.088125
            0.120832,              0.08875
            0.127225,             0.089375
             0.13732,                 0.09
             0.14396,            0.0903125
            0.151824,             0.090625
            0.161073,            0.0909375
             0.17191,              0.09125
            0.184579,            0.0915625
            0.199384,             0.091875
            0.216691,            0.0921875
            0.236946,               0.0925
            0.260684,            0.0928125
            0.288542,             0.093125
            0.321263,            0.0934375
            0.359687,              0.09375
            0.404719,            0.0940625
            0.457235,             0.094375
            0.517913,            0.0946875
            0.586916,                0.095
            0.663414,            0.0953125
            0.744935,             0.095625
            0.826715,            0.0959375
            0.901461,              0.09625
            0.960119,            0.0965625
            0.994005,             0.096875
            0.997744,            0.0971875
              0.9714,               0.0975
            0.920345,            0.0978125
            0.852998,             0.098125
            0.777995,            0.0984375
            0.702258,              0.09875
            0.630356,            0.0990625
             0.56475,             0.099375
            0.506386,            0.0996875
            0.455275,                  0.1
            0.410927,             0.100312
            0.372638,             0.100625
            0.339646,             0.100938
            0.311227,              0.10125
            0.286724,             0.101562
            0.265566,             0.101875
            0.247264,             0.102188
            0.231406,               0.1025
            0.217644,             0.102813
            0.205691,             0.103125
            0.186285,              0.10375
            0.171701,             0.104375
            0.160915,                0.105
            0.153225,             0.105625
            0.148166,              0.10625
            0.145455,             0.106875
            0.144956,               0.1075
            0.146669,             0.108125
            0.150734,              0.10875
            0.157451,             0.109375
            0.167323,                 0.11
             0.18114,             0.110625
            0.189881,             0.110937
            0.200101,              0.11125
            0.212051,             0.111563
            0.226038,             0.111875
            0.242447,             0.112187
            0.261755,               0.1125
            0.284554,             0.112813
            0.311579,             0.113125
            0.343731,             0.113437
            0.382098,              0.11375
            0.427947,             0.114063
            0.482655,             0.114375
            0.547499,             0.114687
             0.62318,                0.115
            0.708887,             0.115313
            0.800758,             0.115625
            0.889976,             0.115937
            0.929186,             0.116094
            0.961821,              0.11625
            0.985539,             0.116406
             0.99826,             0.116563
             0.99849,             0.116719
            0.985617,             0.116875
            0.960059,             0.117031
            0.923221,             0.117188
            0.877264,             0.117344
            0.824764,               0.1175
            0.710431,             0.117813
            0.597471,             0.118125
            0.496013,             0.118438
            0.409842,              0.11875
            0.338898,             0.119063
             0.28139,             0.119375
            0.235041,             0.119688
            0.197686,                 0.12
            0.167471,             0.120313
            0.142897,             0.120625
            0.122781,             0.120938
            0.106198,              0.12125
           0.0924302,             0.121562
           0.0809205,             0.121875
           0.0712332,             0.122188
           0.0630271,               0.1225
           0.0560329,             0.122812
           0.0500372,             0.123125
           0.0448691,             0.123438
           0.0403916,              0.12375
           0.0364935,             0.124062
           0.0330844,             0.124375
           0.0300901,             0.124688
           0.0274495,                0.125
           0.0251119,             0.125312
           0.0230351,             0.125625
           0.0211837,             0.125937
           0.0195279,              0.12625
           0.0167064,             0.126875
           0.0144106,               0.1275
           0.0125234,             0.128125
           0.0109578,              0.12875
          0.00964791,             0.129375
          0.00854351,                 0.13
          0.00760574,             0.130625
          0.00680427,              0.13125
          0.00611514,             0.131875
          0.00551929,               0.1325
          0.00500141,             0.133125
          0.00454911,              0.13375
           0.0041523,             0.134375
          0.00380268,                0.135
          0.00349342,             0.135625
          0.00321884,              0.13625
          0.00297419,             0.136875
          0.00275547,               0.1375
          0.00238289,              0.13875
          0.00207982,                 0.14
          0.00183069,              0.14125
          0.00162395,               0.1425
           0.0014509,              0.14375
          0.00130492,                0.145
          0.00118089,              0.14625
          0.00107481,               0.1475
         0.000983543,              0.14875
         0.000904587,                 0.15
         0.000835936,              0.15125
         0.000775969,               0.1525
         0.000723367,              0.15375
         0.000677047,                0.155
         0.000599835,               0.1575
         0.000538842,                 0.16
          0.00049021,               0.1625
         0.000451173,                0.165
         0.000419718,               0.1675
         0.000394358,                 0.17
          0.00037398,               0.1725
         0.000357747,                0.175
         0.000345021,               0.1775
         0.000335321,                 0.18
         0.000328279,               0.1825
         0.000323621,                0.185
         0.000320713,                 0.19
         0.000325657,                0.195
         0.000338237,                  0.2
          0.00035885,                0.205
         0.000388494,                 0.21
          0.00042884,                0.215
         0.000453773,               0.2175
         0.000482404,                 0.22
         0.000515224,               0.2225
         0.000552822,                0.225
         0.000595902,               0.2275
         0.000645306,                 0.23
         0.000702047,               0.2325
          0.00076734,                0.235
         0.000842657,               0.2375
          0.00092978,                 0.24
          0.00103088,               0.2425
           0.0011486,                0.245
          0.00128622,               0.2475
          0.00144777,                 0.25
          0.00163827,               0.2525
          0.00186399,                0.255
          0.00213286,               0.2575
          0.00245491,                 0.26
            0.002843,               0.2625
          0.00331369,                0.265
          0.00388853,               0.2675
          0.00422354,              0.26875
          0.00459585,                 0.27
          0.00501047,              0.27125
          0.00547321,               0.2725
          0.00599078,              0.27375
          0.00657105,                0.275
          0.00722316,              0.27625
          0.00795788,               0.2775
          0.00878785,              0.27875
            0.009728,                 0.28
           0.0107961,              0.28125
           0.0120131,               0.2825
           0.0134043,              0.28375
           0.0149998,                0.285
           0.0168362,              0.28625
           0.0189575,               0.2875
           0.0214176,              0.28875
           0.0242819,                 0.29
           0.0276314,              0.29125
           0.0315659,               0.2925
           0.0362094,              0.29375
           0.0417169,                0.295
           0.0482832,              0.29625
           0.0561542,               0.2975
           0.0656419,              0.29875
           0.0771438,                  0.3
           0.0911679,              0.30125
            0.108364,               0.3025
            0.118402,             0.303125
            0.129561,              0.30375
            0.141979,             0.304375
            0.155811,                0.305
            0.171231,             0.305625
             0.18843,              0.30625
            0.207617,             0.306875
            0.229018,               0.3075
            0.252873,             0.308125
            0.279429,              0.30875
            0.308932,             0.309375
            0.341613,                 0.31
            0.417225,              0.31125
             0.50685,               0.3125
            0.608778,              0.31375
             0.71756,                0.315
            0.823234,              0.31625
            0.912639,               0.3175
            0.973439,              0.31875
             0.99907,                 0.32
            0.991078,              0.32125
            0.957288,               0.3225
             0.90775,              0.32375
            0.851381,                0.325
            0.794527,              0.32625
            0.740982,               0.3275
            0.650157,                 0.33
            0.582406,               0.3325
             0.53466,                0.335
            0.502997,               0.3375
            0.484226,                 0.34
            0.476104,               0.3425
            0.477176,                0.345
            0.486591,               0.3475
            0.503929,                 0.35
            0.529058,               0.3525
            0.561991,                0.355
             0.60271,               0.3575
            0.650945,                 0.36
            0.705874,               0.3625
            0.765765,                0.365
            0.827644,               0.3675
            0.887149,                 0.37
            0.938823,               0.3725
            0.977023,                0.375
            0.997303,               0.3775
            0.997726,                 0.38
            0.979424,               0.3825
            0.946088,                0.385
            0.902729,               0.3875
            0.854384,                 0.39
            0.805241,               0.3925
            0.758314,                0.395
            0.677839,                  0.4
            0.619313,                0.405
            0.582829,                 0.41
            0.566947,                0.415
             0.57073,                 0.42
            0.594396,                0.425
            0.639239,                 0.43
            0.706683,                0.435
             0.79546,                 0.44
            0.845226,               0.4425
            0.895204,                0.445
            0.941125,               0.4475
            0.977357,                 0.45
            0.997624,               0.4525
             0.99645,                0.455
            0.970989,               0.4575
            0.922287,                 0.46
            0.855169,               0.4625
            0.776701,                0.465
            0.694138,               0.4675
            0.613363,                 0.47
            0.538263,               0.4725
            0.470855,                0.475
            0.411764,               0.4775
            0.360745,                 0.48
            0.317095,               0.4825
            0.279927,                0.485
            0.248335,               0.4875
            0.221472,                 0.49
            0.198592,               0.4925
            0.179054,                0.495
            0.162316,               0.4975
            0.147927,                  0.5

