------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.50994e-07,                0.005
         2.06695e-07,              0.00625
         2.71855e-07,               0.0075
         3.47925e-07,              0.00875
         4.36581e-07,                 0.01
         5.39759e-07,              0.01125
         6.59703e-07,               0.0125
         7.99008e-07,              0.01375
         9.60688e-07,                0.015
         1.14824e-06,              0.01625
         1.36573e-06,               0.0175
         1.61789e-06,              0.01875
         1.91024e-06,                 0.02
         2.24923e-06,              0.02125
         2.64238e-06,               0.0225
         3.09852e-06,              0.02375
         3.62801e-06,                0.025
           4.243e-06,              0.02625
         4.95784e-06,               0.0275
         5.78944e-06,              0.02875
         6.75778e-06,                 0.03
         7.88657e-06,              0.03125
         9.20396e-06,               0.0325
         1.07435e-05,              0.03375
         1.25451e-05,                0.035
         1.46569e-05,              0.03625
         1.71362e-05,               0.0375
         2.00523e-05,              0.03875
         2.34889e-05,                 0.04
         2.75474e-05,              0.04125
         3.23512e-05,               0.0425
         3.80508e-05,              0.04375
         4.48307e-05,                0.045
         5.29181e-05,              0.04625
         6.25939e-05,               0.0475
         7.42069e-05,              0.04875
         8.81926e-05,                 0.05
         0.000105098,              0.05125
         0.000125612,               0.0525
         0.000150613,              0.05375
         0.000165135,             0.054375
         0.000181221,                0.055
         0.000199064,             0.055625
          0.00021888,              0.05625
         0.000240918,             0.056875
         0.000265462,               0.0575
         0.000292838,             0.058125
         0.000323419,              0.05875
         0.000357636,             0.059375
         0.000395987,                 0.06
         0.000439046,             0.060625
         0.000487481,              0.06125
          0.00054207,             0.061875
         0.000603719,               0.0625
          0.00067349,             0.063125
         0.000752632,              0.06375
         0.000842615,             0.064375
         0.000945181,                0.065
           0.0010624,             0.065625
          0.00119673,              0.06625
          0.00135114,             0.066875
          0.00152918,               0.0675
          0.00173515,             0.068125
          0.00197428,              0.06875
          0.00225295,             0.069375
          0.00257904,                 0.07
          0.00296227,             0.070625
          0.00341474,              0.07125
          0.00395167,             0.071875
           0.0045923,               0.0725
          0.00536116,             0.073125
          0.00628985,              0.07375
          0.00741945,             0.074375
          0.00807586,            0.0746875
            0.008804,                0.075
          0.00961346,            0.0753125
           0.0105154,             0.075625
           0.0115226,            0.0759375
           0.0126504,              0.07625
           0.0139165,            0.0765625
           0.0153417,             0.076875
           0.0169509,            0.0771875
           0.0187734,               0.0775
           0.0208442,            0.0778125
           0.0232056,             0.078125
           0.0259081,            0.0784375
           0.0290134,              0.07875
           0.0325963,            0.0790625
           0.0367489,             0.079375
           0.0415843,            0.0796875
           0.0472435,                 0.08
           0.0539022,            0.0803125
           0.0617813,             0.080625
           0.0711608,            0.0809375
           0.0823968,              0.08125
           0.0959456,            0.0815625
            0.112394,             0.081875
              0.1325,            0.0821875
             0.15724,               0.0825
            0.171727,            0.0826563
            0.187868,            0.0828125
            0.205872,            0.0829688
            0.225972,             0.083125
            0.248423,            0.0832813
            0.273502,            0.0834375
            0.301502,            0.0835937
            0.332721,              0.08375
            0.367449,            0.0839063
            0.405944,            0.0840625
            0.494869,             0.084375
            0.599193,            0.0846875
            0.714418,                0.085
            0.829517,            0.0853125
            0.881657,            0.0854688
            0.926801,             0.085625
            0.962525,            0.0857813
            0.986901,            0.0859375
            0.998798,            0.0860937
            0.998046,              0.08625
            0.985424,            0.0864063
            0.962479,            0.0865625
            0.931243,            0.0867188
            0.893921,             0.086875
            0.809268,            0.0871875
            0.721996,               0.0875
            0.640162,            0.0878125
            0.567375,             0.088125
            0.504492,            0.0884375
            0.450976,              0.08875
            0.405734,            0.0890625
            0.367548,             0.089375
            0.335277,            0.0896875
            0.307923,                 0.09
            0.284652,            0.0903125
            0.264774,             0.090625
            0.247728,            0.0909375
            0.233057,              0.09125
            0.220389,            0.0915625
            0.209424,             0.091875
            0.191655,               0.0925
            0.178263,             0.093125
            0.168233,              0.09375
            0.160871,             0.094375
            0.155696,                0.095
            0.152379,             0.095625
            0.150699,              0.09625
            0.150523,             0.096875
            0.151783,               0.0975
            0.154471,             0.098125
            0.158635,              0.09875
            0.164377,             0.099375
            0.171862,                  0.1
            0.181327,             0.100625
            0.193092,              0.10125
            0.207586,             0.101875
            0.225375,               0.1025
            0.247199,             0.103125
            0.274026,              0.10375
            0.307107,             0.104375
            0.348035,                0.105
            0.398775,             0.105625
            0.461581,              0.10625
            0.538636,             0.106875
             0.63106,               0.1075
             0.73677,             0.108125
             0.79222,             0.108438
            0.846917,              0.10875
            0.898104,             0.109063
            0.942407,             0.109375
            0.976146,             0.109687
            0.995894,                 0.11
            0.999154,             0.110313
            0.984964,             0.110625
            0.954182,             0.110937
            0.909319,              0.11125
            0.853985,             0.111563
            0.792161,             0.111875
            0.727564,             0.112187
            0.663237,               0.1125
            0.543445,             0.113125
            0.490163,             0.113437
            0.441825,              0.11375
            0.398382,             0.114063
            0.359583,             0.114375
            0.325069,             0.114687
            0.294435,                0.115
            0.267269,             0.115313
            0.243176,             0.115625
            0.221792,             0.115937
            0.202786,              0.11625
            0.185866,             0.116563
            0.170772,             0.116875
            0.157279,             0.117188
             0.14519,               0.1175
            0.124561,             0.118125
            0.107769,              0.11875
           0.0939741,             0.119375
           0.0825407,                 0.12
           0.0729845,             0.120625
            0.064934,              0.12125
           0.0581017,             0.121875
            0.052263,               0.1225
           0.0472412,             0.123125
            0.042896,              0.12375
           0.0391153,             0.124375
           0.0358083,                0.125
           0.0329016,             0.125625
           0.0303351,              0.12625
           0.0280592,             0.126875
           0.0260329,               0.1275
           0.0225979,              0.12875
           0.0198171,                 0.13
           0.0175382,              0.13125
           0.0156498,               0.1325
           0.0140697,              0.13375
           0.0127358,                0.135
           0.0116005,              0.13625
           0.0106274,               0.1375
          0.00978769,              0.13875
          0.00905873,                 0.14
          0.00842246,              0.14125
          0.00786431,               0.1425
          0.00737245,              0.14375
           0.0069372,                0.145
          0.00620598,               0.1475
          0.00562162,                 0.15
           0.0051496,               0.1525
          0.00476512,                0.155
          0.00445001,               0.1575
          0.00419075,                 0.16
          0.00397715,               0.1625
          0.00380141,                0.165
          0.00365753,               0.1675
          0.00354083,                 0.17
          0.00337516,                0.175
          0.00328368,                 0.18
          0.00325383,                0.185
          0.00327844,                 0.19
          0.00335428,                0.195
          0.00348113,                  0.2
          0.00366151,                0.205
          0.00390053,                 0.21
          0.00420614,                0.215
          0.00458956,                 0.22
          0.00506607,                0.225
          0.00565612,                 0.23
          0.00638693,                0.235
          0.00729492,                 0.24
          0.00842901,                0.245
          0.00910073,               0.2475
          0.00985559,                 0.25
           0.0107058,               0.2525
           0.0116658,                0.255
           0.0127526,               0.2575
           0.0139864,                 0.26
           0.0153913,               0.2625
           0.0169961,                0.265
           0.0188356,               0.2675
           0.0209517,                 0.27
           0.0233951,               0.2725
           0.0262278,                0.275
           0.0295258,               0.2775
           0.0333825,                 0.28
           0.0379139,               0.2825
            0.043264,                0.285
           0.0496132,               0.2875
           0.0571885,                 0.29
           0.0662764,               0.2925
           0.0772407,                0.295
           0.0905441,               0.2975
            0.106776,                  0.3
            0.126687,               0.3025
            0.151224,                0.305
            0.181573,               0.3075
            0.219181,                 0.31
             0.26574,               0.3125
            0.323079,                0.315
            0.392872,               0.3175
            0.476047,                 0.32
            0.571795,               0.3225
            0.676295,                0.325
            0.781735,               0.3275
            0.876751,                 0.33
            0.949213,               0.3325
            0.990606,                0.335
            0.999271,               0.3375
            0.980226,                 0.34
            0.942117,               0.3425
            0.893793,                0.345
            0.842259,               0.3475
            0.792158,                 0.35
            0.705389,                0.355
            0.640842,                 0.36
            0.597237,                0.365
            0.571483,                 0.37
            0.560901,                0.375
            0.563694,                 0.38
            0.578878,                0.385
            0.606064,                 0.39
            0.645145,                0.395
            0.695837,                  0.4
            0.756962,                0.405
            0.825393,                 0.41
            0.894812,                0.415
            0.954984,                 0.42
            0.992937,                0.425
            0.997104,                 0.43
             0.96297,                0.435
            0.895898,                 0.44
            0.808345,                0.445
            0.713928,                 0.45
            0.622943,                0.455
            0.541136,                 0.46
            0.470615,                0.465
            0.411296,                 0.47
            0.362051,                0.475
            0.321419,                 0.48
            0.287954,                0.485
            0.260377,                 0.49
            0.237614,                0.495
            0.218791,                  0.5

