------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
            0.124218,            0.0805859
            0.113383,            0.0805884
            0.104186,            0.0805908
           0.0963353,            0.0805933
           0.0896018,            0.0805957
           0.0838028,            0.0805981
           0.0787919,            0.0806006
           0.0744511,             0.080603
           0.0706845,            0.0806055
           0.0645758,            0.0806104
           0.0599942,            0.0806152
           0.0566205,            0.0806201
           0.0542382,             0.080625
           0.0527041,            0.0806299
           0.0519299,            0.0806348
           0.0518714,            0.0806396
           0.0525232,            0.0806445
           0.0539183,            0.0806494
           0.0561315,            0.0806543
           0.0592876,            0.0806592
           0.0635769,            0.0806641
           0.0692796,            0.0806689
           0.0768058,            0.0806738
           0.0814315,            0.0806763
           0.0867603,            0.0806787
           0.0929154,            0.0806812
            0.100049,            0.0806836
            0.108353,             0.080686
            0.118062,            0.0806885
            0.129479,            0.0806909
            0.142982,            0.0806934
            0.159057,            0.0806958
            0.178329,            0.0806982
            0.201601,            0.0807007
            0.229907,            0.0807031
            0.264573,            0.0807056
            0.307271,             0.080708
            0.360035,            0.0807104
            0.425162,            0.0807129
            0.504814,            0.0807153
            0.600017,            0.0807178
            0.708629,            0.0807202
            0.822206,            0.0807227
            0.875766,            0.0807239
            0.923342,            0.0807251
            0.961707,            0.0807263
             0.98785,            0.0807275
            0.999505,            0.0807288
            0.995614,              0.08073
            0.976559,            0.0807312
            0.944077,            0.0807324
            0.900885,            0.0807336
            0.850162,            0.0807349
            0.795051,            0.0807361
            0.738302,            0.0807373
            0.627955,            0.0807397
            0.529531,            0.0807422
            0.446384,            0.0807446
            0.378051,            0.0807471
            0.322553,            0.0807495
            0.277602,             0.080752
            0.241106,            0.0807544
            0.211319,            0.0807568
            0.186847,            0.0807593
            0.166597,            0.0807617
            0.149719,            0.0807642
            0.135552,            0.0807666
            0.123584,             0.080769
             0.11341,            0.0807715
            0.104715,            0.0807739
           0.0972474,            0.0807764
           0.0908061,            0.0807788
           0.0852304,            0.0807812
           0.0803903,            0.0807837
           0.0761798,            0.0807861
           0.0693174,             0.080791
           0.0641195,            0.0807959
           0.0602289,            0.0808008
           0.0574005,            0.0808057
           0.0554684,            0.0808105
           0.0543251,            0.0808154
           0.0539085,            0.0808203
           0.0541951,            0.0808252
           0.0551977,            0.0808301
            0.056966,             0.080835
           0.0595923,            0.0808398
           0.0632214,            0.0808447
           0.0680681,            0.0808496
           0.0744439,            0.0808545
           0.0828013,            0.0808594
           0.0879195,            0.0808618
           0.0938038,            0.0808643
            0.100589,            0.0808667
            0.108441,            0.0808691
            0.117566,            0.0808716
            0.128222,             0.080874
             0.14073,            0.0808765
              0.1555,            0.0808789
            0.173049,            0.0808813
            0.194036,            0.0808838
            0.219304,            0.0808862
            0.249923,            0.0808887
            0.287239,            0.0808911
            0.332908,            0.0808936
            0.388865,             0.080896
            0.457149,            0.0808984
            0.539391,            0.0809009
            0.635677,            0.0809033
            0.742517,            0.0809058
            0.850148,            0.0809082
            0.899047,            0.0809094
            0.941069,            0.0809106
            0.973397,            0.0809119
            0.993584,            0.0809131
            0.999979,            0.0809143
             0.99205,            0.0809155
            0.970493,            0.0809167
            0.937087,             0.080918
            0.894347,            0.0809192
              0.8451,            0.0809204
            0.737701,            0.0809229
            0.631848,            0.0809253
             0.53679,            0.0809277
            0.455714,            0.0809302
            0.388408,            0.0809326
            0.333218,            0.0809351
             0.28813,            0.0809375
            0.251242,            0.0809399
            0.220933,            0.0809424
            0.195887,            0.0809448
            0.175055,            0.0809473
            0.157613,            0.0809497
            0.142915,            0.0809521
            0.130453,            0.0809546
            0.119825,             0.080957
            0.110714,            0.0809595
            0.102866,            0.0809619
           0.0960787,            0.0809644
           0.0901876,            0.0809668
           0.0850598,            0.0809692
           0.0805866,            0.0809717
           0.0732629,            0.0809766
            0.067674,            0.0809814
           0.0634468,            0.0809863
           0.0603231,            0.0809912
           0.0581256,            0.0809961
           0.0567361,             0.081001
           0.0560826,            0.0810059
           0.0561309,            0.0810107
           0.0568816,            0.0810156
           0.0583694,            0.0810205
           0.0606671,            0.0810254
           0.0638927,            0.0810303
           0.0682226,            0.0810352
           0.0739117,              0.08104
           0.0813265,            0.0810449
           0.0858381,            0.0810474
           0.0909961,            0.0810498
           0.0969055,            0.0810522
            0.103694,            0.0810547
            0.111519,            0.0810571
            0.120574,            0.0810596
            0.131098,             0.081062
            0.143389,            0.0810645
            0.157822,            0.0810669
            0.174866,            0.0810693
            0.195115,            0.0810718
             0.21932,            0.0810742
            0.248424,            0.0810767
            0.283606,            0.0810791
            0.326305,            0.0810815
            0.378207,             0.081084
            0.441122,            0.0810864
            0.516632,            0.0810889
            0.605294,            0.0810913
            0.705179,            0.0810937
            0.809732,            0.0810962
            0.859949,            0.0810974
            0.905929,            0.0810986
            0.945182,            0.0810999
            0.975237,            0.0811011
            0.993978,            0.0811023
            0.999986,            0.0811035
              0.9928,            0.0811047
            0.973003,             0.081106
             0.94211,            0.0811072
            0.902293,            0.0811084
            0.856036,            0.0811096
            0.805803,            0.0811108
            0.701801,            0.0811133
            0.602877,            0.0811157
            0.515251,            0.0811182
            0.440674,            0.0811206
            0.378522,             0.081123
            0.327213,            0.0811255
            0.284959,            0.0811279
            0.250103,            0.0811304
            0.221232,            0.0811328
            0.197192,            0.0811353
            0.177056,            0.0811377
            0.160086,            0.0811401
            0.145701,            0.0811426
            0.133437,             0.081145
            0.122926,            0.0811475
            0.113874,            0.0811499
            0.106044,            0.0811523
           0.0992461,            0.0811548
           0.0933239,            0.0811572
           0.0881512,            0.0811597
            0.083624,            0.0811621
           0.0761775,             0.081167
           0.0704587,            0.0811719
           0.0661029,            0.0811768
           0.0628553,            0.0811816
           0.0605392,            0.0811865
           0.0590353,            0.0811914
            0.058269,            0.0811963
           0.0582022,            0.0812012
           0.0588302,            0.0812061
           0.0601803,            0.0812109
           0.0623152,            0.0812158
           0.0653382,            0.0812207
           0.0694044,            0.0812256
           0.0747375,            0.0812305
           0.0816563,            0.0812354
           0.0906156,            0.0812402
            0.096055,            0.0812427
            0.102271,            0.0812451
            0.109394,            0.0812476
            0.117584,              0.08125
            0.127034,            0.0812524
            0.137986,            0.0812549
            0.150738,            0.0812573
             0.16566,            0.0812598
            0.183216,            0.0812622
            0.203985,            0.0812646
            0.228694,            0.0812671
            0.258244,            0.0812695
            0.293748,             0.081272
            0.336543,            0.0812744
            0.388163,            0.0812769
            0.450212,            0.0812793
            0.524022,            0.0812817
            0.609945,            0.0812842
            0.706083,            0.0812866
            0.806511,            0.0812891
            0.899758,            0.0812915
            0.938673,            0.0812927
            0.969503,            0.0812939
             0.99028,            0.0812952
            0.999568,            0.0812964
            0.996705,            0.0812976
            0.981914,            0.0812988
            0.956264,               0.0813
            0.921489,            0.0813013
             0.87971,            0.0813025
            0.833156,            0.0813037
              0.7338,            0.0813062
            0.636279,            0.0813086
            0.547804,             0.081311
            0.471118,            0.0813135
            0.406317,            0.0813159
            0.352254,            0.0813184
            0.307372,            0.0813208
            0.270118,            0.0813232
            0.239113,            0.0813257
            0.213198,            0.0813281
            0.191425,            0.0813306
            0.173032,             0.081333
            0.157408,            0.0813354
            0.144065,            0.0813379
             0.13261,            0.0813403
            0.122731,            0.0813428
            0.114174,            0.0813452
            0.106733,            0.0813477
            0.100241,            0.0813501
           0.0945602,            0.0813525
           0.0852029,            0.0813574
           0.0779717,            0.0813623
           0.0723883,            0.0813672
           0.0681176,            0.0813721
           0.0649235,             0.081377
            0.062641,            0.0813818
           0.0611583,            0.0813867
           0.0604052,            0.0813916
            0.060346,            0.0813965
           0.0609764,            0.0814014
           0.0623229,            0.0814063
           0.0644449,            0.0814111
           0.0674405,             0.081416
           0.0714559,            0.0814209
           0.0767007,            0.0814258
           0.0834711,            0.0814307
           0.0921859,            0.0814355
           0.0974502,             0.081438
            0.103443,            0.0814404
            0.110281,            0.0814429
            0.118106,            0.0814453
             0.12709,            0.0814478
            0.137445,            0.0814502
             0.14943,            0.0814526
            0.163365,            0.0814551
            0.179645,            0.0814575
            0.198763,              0.08146
            0.221327,            0.0814624
            0.248092,            0.0814648
            0.279984,            0.0814673
            0.318119,            0.0814697
            0.363797,            0.0814722
            0.418444,            0.0814746
            0.483417,            0.0814771
            0.559594,            0.0814795
             0.64658,            0.0814819
            0.741449,            0.0814844
            0.837221,            0.0814868
            0.922023,            0.0814893
            0.955576,            0.0814905
            0.980679,            0.0814917
            0.995782,            0.0814929
            0.999896,            0.0814941
            0.992753,            0.0814954
            0.974849,            0.0814966
            0.947358,            0.0814978
            0.911957,             0.081499
            0.825206,            0.0815015
            0.729473,            0.0815039
            0.635885,            0.0815063
            0.550718,            0.0815088
            0.476433,            0.0815112
            0.413187,            0.0815137
            0.360013,            0.0815161
            0.315542,            0.0815186
            0.278379,             0.081521
            0.247258,            0.0815234
            0.221101,            0.0815259
            0.199016,            0.0815283
            0.180276,            0.0815308
            0.164292,            0.0815332
            0.150592,            0.0815356
            0.138792,            0.0815381
            0.128584,            0.0815405
            0.119716,             0.081543
            0.111985,            0.0815454
            0.105221,            0.0815479
           0.0940729,            0.0815527
           0.0854298,            0.0815576
           0.0787086,            0.0815625
           0.0734994,            0.0815674
           0.0695115,            0.0815723
           0.0665389,            0.0815771
           0.0644371,             0.081582
           0.0631087,            0.0815869
           0.0624938,            0.0815918
           0.0625644,            0.0815967
           0.0633218,            0.0816016
           0.0647969,            0.0816064
           0.0670524,            0.0816113
           0.0701888,            0.0816162
           0.0743535,            0.0816211
           0.0797554,             0.081626
           0.0866879,            0.0816309
           0.0955623,            0.0816357
             0.10696,            0.0816406
            0.113853,            0.0816431
            0.121716,            0.0816455
            0.130712,            0.0816479
            0.141042,            0.0816504
            0.152951,            0.0816528
            0.166736,            0.0816553
            0.182766,            0.0816577
            0.201493,            0.0816602
            0.223475,            0.0816626
            0.249396,             0.081665
            0.280086,            0.0816675
            0.316543,            0.0816699
            0.359922,            0.0816724
            0.411491,            0.0816748
            0.472483,            0.0816772
            0.543784,            0.0816797
            0.625329,            0.0816821
             0.71513,            0.0816846
            0.808018,             0.081687
            0.894664,            0.0816895
            0.962117,            0.0816919
            0.997141,            0.0816943
             0.99173,            0.0816968
            0.947261,            0.0816992
            0.873727,            0.0817017
             0.78475,            0.0817041
            0.692443,            0.0817065
            0.604928,             0.081709
            0.526369,            0.0817114
            0.458118,            0.0817139
            0.399918,            0.0817163
            0.350762,            0.0817188
            0.309399,            0.0817212
            0.274597,            0.0817236
            0.245253,            0.0817261
            0.220424,            0.0817285
            0.199324,             0.081731
            0.181312,            0.0817334
            0.165864,            0.0817358
            0.152553,            0.0817383
            0.141034,            0.0817407
            0.131024,            0.0817432
            0.122292,            0.0817456
             0.11465,             0.081748
            0.107941,            0.0817505
            0.102037,            0.0817529
           0.0922309,            0.0817578
           0.0845681,            0.0817627
           0.0785812,            0.0817676
           0.0739374,            0.0817725
           0.0703984,            0.0817773
           0.0677944,            0.0817822
           0.0660072,            0.0817871
           0.0649586,             0.081792
           0.0646035,            0.0817969
           0.0649258,            0.0818018
           0.0659373,            0.0818066
           0.0676779,            0.0818115
           0.0702197,            0.0818164
           0.0736727,            0.0818213
            0.078195,            0.0818262
            0.084008,            0.0818311
           0.0914199,            0.0818359
             0.10086,            0.0818408
            0.112932,            0.0818457
             0.12021,            0.0818481
            0.128495,            0.0818506
            0.137954,             0.081853
            0.148791,            0.0818555
            0.161254,            0.0818579
            0.175643,            0.0818604
            0.192327,            0.0818628
            0.211756,            0.0818652
             0.23448,            0.0818677
            0.261164,            0.0818701
            0.292611,            0.0818726
            0.329765,             0.081875
            0.373703,            0.0818774
            0.425568,            0.0818799
            0.486422,            0.0818823
            0.556934,            0.0818848
            0.636813,            0.0818872
            0.723948,            0.0818896
            0.813339,            0.0818921
            0.896352,            0.0818945
            0.961295,             0.081897
            0.996283,            0.0818994
            0.993877,            0.0819019
            0.954687,            0.0819043
            0.887044,            0.0819067
            0.803034,            0.0819092
               0.714,            0.0819116
            0.628036,            0.0819141
            0.549669,            0.0819165
            0.480703,            0.0819189
            0.421266,            0.0819214
            0.370624,            0.0819238
            0.327705,            0.0819263
            0.291382,            0.0819287
            0.260606,            0.0819312
            0.234459,            0.0819336
            0.212164,             0.081936
            0.193076,            0.0819385
            0.176664,            0.0819409
            0.162491,            0.0819434
            0.150201,            0.0819458
            0.139502,            0.0819482
            0.130153,            0.0819507
            0.121957,            0.0819531
            0.108396,             0.081958
           0.0978139,            0.0819629
           0.0895075,            0.0819678
           0.0829792,            0.0819727
           0.0778724,            0.0819775
           0.0739303,            0.0819824
           0.0709678,            0.0819873
           0.0688539,            0.0819922
           0.0674989,            0.0819971
           0.0668468,             0.082002
           0.0668704,            0.0820068
           0.0675692,            0.0820117
           0.0689692,            0.0820166
           0.0711248,            0.0820215
           0.0741234,            0.0820264
           0.0780925,            0.0820312
           0.0832115,            0.0820361
           0.0897286,             0.082041
           0.0979865,            0.0820459
             0.10846,            0.0820508
            0.121816,            0.0820557
            0.129856,            0.0820581
            0.138998,            0.0820605
            0.149427,             0.082063
            0.161365,            0.0820654
            0.175079,            0.0820679
            0.190896,            0.0820703
             0.20921,            0.0820728
            0.230501,            0.0820752
            0.255346,            0.0820776
            0.284438,            0.0820801
            0.318595,            0.0820825
            0.358749,             0.082085
            0.405919,            0.0820874
             0.46111,            0.0820898
            0.525104,            0.0820923
            0.598091,            0.0820947
            0.679043,            0.0820972
            0.764881,            0.0820996
            0.849622,            0.0821021
            0.924139,            0.0821045
            0.977412,            0.0821069
            0.999697,            0.0821094
            0.986464,            0.0821118
            0.940531,            0.0821143
            0.870703,            0.0821167
            0.788014,            0.0821191
            0.702211,            0.0821216
            0.620038,             0.082124
            0.545213,            0.0821265
            0.479185,            0.0821289
            0.422011,            0.0821313
            0.373024,            0.0821338
            0.331262,            0.0821362
            0.295713,            0.0821387
            0.265424,            0.0821411
            0.239557,            0.0821436
            0.217394,             0.082146
            0.198335,            0.0821484
            0.181879,            0.0821509
            0.167616,            0.0821533
            0.155205,            0.0821558
            0.144365,            0.0821582
            0.134864,            0.0821606
            0.126512,            0.0821631
            0.112639,             0.082168
            0.101759,            0.0821729
           0.0931778,            0.0821777
           0.0863984,            0.0821826
           0.0810632,            0.0821875
           0.0769128,            0.0821924
           0.0737587,            0.0821973
            0.071466,            0.0822021
           0.0699409,             0.082207
           0.0691225,            0.0822119
           0.0689787,            0.0822168
           0.0695024,            0.0822217
           0.0707122,            0.0822266
           0.0726525,            0.0822314
           0.0753979,            0.0822363
           0.0790585,            0.0822412
           0.0837897,            0.0822461
           0.0898054,             0.082251
           0.0973991,            0.0822559
            0.106974,            0.0822607
            0.119087,            0.0822656
            0.134519,            0.0822705
            0.143809,            0.0822729
            0.154375,            0.0822754
            0.166433,            0.0822778
             0.18024,            0.0822803
            0.196106,            0.0822827
            0.214406,            0.0822852
            0.235592,            0.0822876
            0.260202,              0.08229
             0.28888,            0.0822925
            0.322374,            0.0822949
            0.361535,            0.0822974
            0.407283,            0.0822998
            0.460517,            0.0823022
            0.521948,            0.0823047
            0.591774,            0.0823071
            0.669178,            0.0823096
            0.751627,             0.082312
            0.834136,            0.0823145
            0.908946,            0.0823169
            0.966296,            0.0823193
            0.996778,            0.0823218
            0.994693,            0.0823242
            0.960507,            0.0823267
            0.900627,            0.0823291
            0.824683,            0.0823315
            0.742232,             0.082334
            0.660634,            0.0823364
            0.584481,            0.0823389
            0.516023,            0.0823413
            0.455906,            0.0823437
            0.403849,            0.0823462
            0.359113,            0.0823486
            0.320798,            0.0823511
            0.288001,            0.0823535
            0.259893,             0.082356
            0.235744,            0.0823584
            0.214932,            0.0823608
            0.196934,            0.0823633
            0.181311,            0.0823657
            0.167702,            0.0823682
            0.155804,            0.0823706
            0.145366,             0.082373
            0.136182,            0.0823755
            0.128076,            0.0823779
            0.114544,            0.0823828
            0.103867,            0.0823877
           0.0953998,            0.0823926
           0.0886789,            0.0823975
            0.083367,            0.0824023
           0.0792175,            0.0824072
           0.0760503,            0.0824121
           0.0737356,             0.082417
           0.0721825,            0.0824219
           0.0713317,            0.0824268
           0.0711508,            0.0824316
           0.0716321,            0.0824365
           0.0727916,            0.0824414
           0.0746702,            0.0824463
            0.077337,            0.0824512
            0.080894,            0.0824561
           0.0854849,            0.0824609
           0.0913066,            0.0824658
           0.0986275,            0.0824707
            0.107813,            0.0824756
            0.119365,            0.0824805
            0.133978,            0.0824854
            0.142721,            0.0824878
            0.152622,            0.0824902
            0.163865,            0.0824927
            0.176673,            0.0824951
            0.191311,            0.0824976
            0.208097,               0.0825
            0.227412,            0.0825024
            0.249711,            0.0825049
            0.275534,            0.0825073
             0.30551,            0.0825098
            0.340366,            0.0825122
            0.380905,            0.0825146
            0.427962,            0.0825171
            0.482306,            0.0825195
            0.544445,             0.082522
            0.614307,            0.0825244
            0.690752,            0.0825269
            0.770941,            0.0825293
            0.849769,            0.0825317
            0.919742,            0.0825342
            0.971897,            0.0825366
            0.998019,            0.0825391
            0.993493,            0.0825415
            0.959202,            0.0825439
            0.901138,            0.0825464
            0.828026,            0.0825488
            0.748529,            0.0825513
            0.669428,            0.0825537
            0.595079,            0.0825562
            0.527732,            0.0825586
            0.468148,             0.082561
            0.416191,            0.0825635
            0.371256,            0.0825659
            0.332551,            0.0825684
            0.299251,            0.0825708
            0.270581,            0.0825732
            0.245852,            0.0825757
            0.224463,            0.0825781
            0.205906,            0.0825806
            0.189752,             0.082583
            0.175643,            0.0825854
            0.163278,            0.0825879
            0.152407,            0.0825903
            0.142821,            0.0825928
             0.12683,            0.0825977
             0.11421,            0.0826025
            0.104184,            0.0826074
           0.0961892,            0.0826123
           0.0898178,            0.0826172
           0.0847699,            0.0826221
           0.0808245,             0.082627
           0.0778199,            0.0826318
            0.075639,            0.0826367
              0.0742,            0.0826416
           0.0734504,            0.0826465
           0.0733627,            0.0826514
           0.0739328,            0.0826563
            0.075179,            0.0826611
           0.0771439,             0.082666
           0.0798972,            0.0826709
           0.0835404,            0.0826758
           0.0882152,            0.0826807
           0.0941147,            0.0826855
              0.1015,            0.0826904
            0.110725,            0.0826953
            0.122271,            0.0827002
            0.136799,            0.0827051
            0.155226,              0.08271
            0.166285,            0.0827124
            0.178839,            0.0827148
            0.193131,            0.0827173
            0.209453,            0.0827197
            0.228155,            0.0827222
            0.249646,            0.0827246
            0.274415,            0.0827271
            0.303027,            0.0827295
            0.336131,            0.0827319
            0.374448,            0.0827344
            0.418733,            0.0827368
            0.469703,            0.0827393
            0.527888,            0.0827417
            0.593392,            0.0827441
            0.665505,            0.0827466
            0.742207,             0.082749
            0.819629,            0.0827515
            0.891768,            0.0827539
            0.950872,            0.0827563
            0.988885,            0.0827588
            0.999765,            0.0827612
            0.981687,            0.0827637
            0.937765,            0.0827661
             0.87482,            0.0827686
            0.801007,             0.082771
            0.723678,            0.0827734
            0.648248,            0.0827759
            0.578037,            0.0827783
            0.514661,            0.0827808
            0.458575,            0.0827832
             0.40954,            0.0827856
            0.366968,            0.0827881
             0.33013,            0.0827905
            0.298282,             0.082793
            0.270729,            0.0827954
            0.246848,            0.0827979
            0.226099,            0.0828003
            0.208018,            0.0828027
            0.192214,            0.0828052
            0.178357,            0.0828076
            0.166169,            0.0828101
            0.155418,            0.0828125
            0.137472,            0.0828174
            0.123293,            0.0828223
            0.112006,            0.0828271
            0.102976,             0.082832
           0.0957411,            0.0828369
           0.0899611,            0.0828418
           0.0853839,            0.0828467
           0.0818228,            0.0828516
