------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         1.09383e-31,                0.005
         1.30201e-31,            0.0053125
          1.5448e-31,             0.005625
         1.82766e-31,            0.0059375
         2.15683e-31,              0.00625
         2.53954e-31,            0.0065625
         2.98411e-31,             0.006875
         3.50013e-31,            0.0071875
         4.09862e-31,               0.0075
         4.79231e-31,            0.0078125
         5.59584e-31,             0.008125
         6.52607e-31,            0.0084375
         7.60243e-31,              0.00875
         8.84728e-31,            0.0090625
         1.02864e-30,             0.009375
         1.19493e-30,            0.0096875
         1.38703e-30,                 0.01
         1.60885e-30,            0.0103125
         1.86493e-30,             0.010625
         2.16048e-30,            0.0109375
         2.50148e-30,              0.01125
         2.89485e-30,            0.0115625
         3.34853e-30,             0.011875
         3.87169e-30,            0.0121875
         4.47486e-30,               0.0125
          5.1702e-30,            0.0128125
         5.97169e-30,             0.013125
         6.89544e-30,            0.0134375
         7.96002e-30,              0.01375
         9.18682e-30,            0.0140625
         1.06005e-29,             0.014375
         1.22294e-29,            0.0146875
         1.41063e-29,                0.015
         1.62689e-29,            0.0153125
         1.87608e-29,             0.015625
         2.16321e-29,            0.0159375
         2.49407e-29,              0.01625
         2.87532e-29,            0.0165625
         3.31468e-29,             0.016875
         3.82102e-29,            0.0171875
         4.40459e-29,               0.0175
         5.07724e-29,            0.0178125
         5.85262e-29,             0.018125
         6.74652e-29,            0.0184375
         7.77716e-29,              0.01875
         8.96559e-29,            0.0190625
         1.03361e-28,             0.019375
          1.1917e-28,            0.0196875
         1.37405e-28,                 0.02
         1.58444e-28,            0.0203125
         1.82721e-28,             0.020625
          2.1074e-28,            0.0209375
         2.43082e-28,              0.02125
          2.8042e-28,            0.0215625
         3.23536e-28,             0.021875
         3.73332e-28,            0.0221875
         4.30855e-28,               0.0225
         4.97317e-28,            0.0228125
         5.74125e-28,             0.023125
         6.62906e-28,            0.0234375
         7.65552e-28,              0.02375
         8.84254e-28,            0.0240625
         1.02156e-27,             0.024375
         1.18041e-27,            0.0246875
         1.36425e-27,                0.025
         1.57706e-27,            0.0253125
         1.82346e-27,             0.025625
         2.10884e-27,            0.0259375
         2.43944e-27,              0.02625
         2.82255e-27,            0.0265625
         3.26662e-27,             0.026875
         3.78151e-27,            0.0271875
         4.37869e-27,               0.0275
         5.07151e-27,            0.0278125
         5.87554e-27,             0.028125
         6.80892e-27,            0.0284375
         7.89281e-27,              0.02875
         9.15187e-27,            0.0290625
         1.06149e-26,             0.029375
         1.23155e-26,            0.0296875
         1.42929e-26,                 0.03
         1.65931e-26,            0.0303125
         1.92695e-26,             0.030625
         2.23848e-26,            0.0309375
         2.60123e-26,              0.03125
         3.02379e-26,            0.0315625
         3.51618e-26,             0.031875
         4.09018e-26,            0.0321875
         4.75955e-26,               0.0325
         5.54046e-26,            0.0328125
         6.45184e-26,             0.033125
         7.51592e-26,            0.0334375
         8.75878e-26,              0.03375
         1.02111e-25,            0.0340625
         1.19088e-25,             0.034375
         1.38942e-25,            0.0346875
         1.62171e-25,                0.035
         1.89361e-25,            0.0353125
           2.212e-25,             0.035625
         2.58501e-25,            0.0359375
         3.02219e-25,              0.03625
         3.53483e-25,            0.0365625
         4.13622e-25,             0.036875
         4.84207e-25,            0.0371875
         5.67091e-25,               0.0375
         6.64464e-25,            0.0378125
         7.78916e-25,             0.038125
         9.13508e-25,            0.0384375
         1.07186e-24,              0.03875
         1.25827e-24,            0.0390625
         1.47782e-24,             0.039375
         1.73653e-24,            0.0396875
         2.04155e-24,                 0.04
         2.40135e-24,            0.0403125
         2.82603e-24,             0.040625
         3.32753e-24,            0.0409375
         3.92009e-24,              0.04125
         4.62064e-24,            0.0415625
         5.44933e-24,             0.041875
         6.43016e-24,            0.0421875
         7.59175e-24,               0.0425
         8.96822e-24,            0.0428125
         1.06003e-23,             0.043125
         1.25366e-23,            0.0434375
         1.48354e-23,              0.04375
          1.7566e-23,            0.0440625
         2.08118e-23,             0.044375
         2.46723e-23,            0.0446875
          2.9267e-23,                0.045
         3.47391e-23,            0.0453125
         4.12604e-23,             0.045625
         4.90374e-23,            0.0459375
         5.83183e-23,              0.04625
         6.94015e-23,            0.0465625
         8.26462e-23,             0.046875
         9.84853e-23,            0.0471875
         1.17441e-22,               0.0475
         1.40142e-22,            0.0478125
         1.67349e-22,             0.048125
         1.99982e-22,            0.0484375
         2.39151e-22,              0.04875
         2.86202e-22,            0.0490625
         3.42766e-22,             0.049375
         4.10819e-22,            0.0496875
         4.92762e-22,                 0.05
         5.91508e-22,            0.0503125
         7.10603e-22,             0.050625
         8.54359e-22,            0.0509375
         1.02803e-21,              0.05125
         1.23802e-21,            0.0515625
         1.49216e-21,             0.051875
         1.79998e-21,            0.0521875
         2.17317e-21,               0.0525
         2.62602e-21,            0.0528125
         3.17605e-21,             0.053125
         3.84473e-21,            0.0534375
         4.65844e-21,              0.05375
         5.64958e-21,            0.0540625
         6.85803e-21,             0.054375
         8.33291e-21,            0.0546875
         1.01348e-20,                0.055
         1.23384e-20,            0.0553125
         1.36189e-20,            0.0554687
         1.50361e-20,             0.055625
          1.6605e-20,            0.0557812
         1.83423e-20,            0.0559375
         2.02665e-20,            0.0560937
         2.23984e-20,              0.05625
         2.47611e-20,            0.0564062
         2.73802e-20,            0.0565625
         3.02844e-20,            0.0567187
         3.35055e-20,             0.056875
         3.70793e-20,            0.0570312
         4.10455e-20,            0.0571875
         4.54484e-20,            0.0573437
         5.03374e-20,               0.0575
          5.5768e-20,            0.0576562
         6.18017e-20,            0.0578125
         6.85077e-20,            0.0579687
         7.59631e-20,             0.058125
         8.42541e-20,            0.0582812
         9.34771e-20,            0.0584375
          1.0374e-19,            0.0585938
         1.15164e-19,              0.05875
         1.27884e-19,            0.0589062
         1.42051e-19,            0.0590625
         1.57836e-19,            0.0592188
         1.75429e-19,             0.059375
         1.95042e-19,            0.0595312
         2.16916e-19,            0.0596875
         2.41319e-19,            0.0598438
         2.68551e-19,                 0.06
         2.98953e-19,            0.0601562
         3.32903e-19,            0.0603125
         3.70829e-19,            0.0604688
         4.13211e-19,             0.060625
         4.60589e-19,            0.0607812
         5.13571e-19,            0.0609375
          5.7284e-19,            0.0610938
         6.39166e-19,              0.06125
         7.13415e-19,            0.0614062
         7.96566e-19,            0.0615625
         8.89719e-19,            0.0617188
         9.94116e-19,             0.061875
         1.11116e-18,            0.0620312
         1.24242e-18,            0.0621875
          1.3897e-18,            0.0623438
           1.555e-18,               0.0625
         1.74061e-18,            0.0626562
          1.9491e-18,            0.0628125
         2.18339e-18,            0.0629687
         2.44676e-18,             0.063125
         2.74295e-18,            0.0632813
          3.0762e-18,            0.0634375
         3.45128e-18,            0.0635938
         3.87362e-18,              0.06375
         4.34937e-18,            0.0639062
         4.88553e-18,            0.0640625
         5.49002e-18,            0.0642187
         6.17183e-18,             0.064375
          6.9412e-18,            0.0645313
         7.80975e-18,            0.0646875
         8.79071e-18,            0.0648438
         9.89912e-18,                0.065
         1.11521e-17,            0.0651562
         1.25692e-17,            0.0653125
         1.41726e-17,            0.0654687
         1.59877e-17,             0.065625
         1.80433e-17,            0.0657813
         2.03726e-17,            0.0659375
         2.30132e-17,            0.0660938
         2.60081e-17,              0.06625
         2.94066e-17,            0.0664062
         3.32651e-17,            0.0665625
         3.76479e-17,            0.0667187
         4.26289e-17,             0.066875
         4.82928e-17,            0.0670313
         5.47363e-17,            0.0671875
         6.20709e-17,            0.0673438
         7.04241e-17,               0.0675
         7.99426e-17,            0.0676563
         9.07949e-17,            0.0678125
         1.03175e-16,            0.0679687
         1.17305e-16,             0.068125
         1.33443e-16,            0.0682813
         1.51883e-16,            0.0684375
         1.72968e-16,            0.0685938
         1.97089e-16,              0.06875
         2.24702e-16,            0.0689063
          2.5633e-16,            0.0690625
         2.92579e-16,            0.0692187
         3.34151e-16,             0.069375
         3.81857e-16,            0.0695313
         4.36636e-16,            0.0696875
         4.99579e-16,            0.0698438
         5.71948e-16,                 0.07
          6.5521e-16,            0.0701563
          7.5107e-16,            0.0703125
         8.61507e-16,            0.0704687
         9.88826e-16,             0.070625
         1.13571e-15,            0.0707813
         1.30528e-15,            0.0709375
          1.5012e-15,            0.0710938
          1.7277e-15,              0.07125
         1.98976e-15,            0.0714063
         2.29319e-15,            0.0715625
         2.64479e-15,            0.0717187
         3.05251e-15,             0.071875
         3.52568e-15,            0.0720313
         4.07524e-15,            0.0721875
         4.71404e-15,            0.0723438
         5.45717e-15,               0.0725
         6.32238e-15,            0.0726563
         7.33057e-15,            0.0728125
         8.50638e-15,            0.0729687
         9.87886e-15,             0.073125
         1.14823e-14,            0.0732813
         1.33572e-14,            0.0734375
         1.55517e-14,            0.0735938
         1.81223e-14,              0.07375
         2.11366e-14,            0.0739063
         2.46744e-14,            0.0740625
         2.88307e-14,            0.0742188
         3.37183e-14,             0.074375
         3.94717e-14,            0.0745313
         4.62513e-14,            0.0746875
         5.42482e-14,            0.0748438
         6.36909e-14,                0.075
          7.4853e-14,            0.0751563
         8.80618e-14,            0.0753125
          1.0371e-13,            0.0754688
         1.22269e-13,             0.075625
         1.44306e-13,            0.0757813
         1.70503e-13,            0.0759375
         2.01682e-13,            0.0760938
         2.38838e-13,              0.07625
          2.8317e-13,            0.0764063
