------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         2.54609e-08,                0.005
         3.46385e-08,              0.00625
         4.52707e-08,               0.0075
         5.75642e-08,              0.00875
         7.17547e-08,                 0.01
          8.8112e-08,              0.01125
         1.06945e-07,               0.0125
         1.28606e-07,              0.01375
         1.53502e-07,                0.015
         1.82097e-07,              0.01625
         2.14923e-07,               0.0175
         2.52596e-07,              0.01875
          2.9582e-07,                 0.02
          3.4541e-07,              0.02125
         4.02302e-07,               0.0225
          4.6758e-07,              0.02375
         5.42497e-07,                0.025
         6.28502e-07,              0.02625
         7.27278e-07,               0.0275
         8.40776e-07,              0.02875
          9.7127e-07,                 0.03
          1.1214e-06,              0.03125
         1.29427e-06,               0.0325
         1.49347e-06,              0.03375
         1.72324e-06,                0.035
         1.98854e-06,              0.03625
         2.29521e-06,               0.0375
         2.65013e-06,              0.03875
         3.06142e-06,                 0.04
         3.53869e-06,              0.04125
         4.09338e-06,               0.0425
         4.73905e-06,              0.04375
         5.49193e-06,                0.045
          6.3714e-06,              0.04625
         7.40076e-06,               0.0475
         8.60801e-06,              0.04875
          1.0027e-05,                 0.05
         1.16988e-05,              0.05125
         1.36733e-05,               0.0525
         1.60115e-05,              0.05375
         1.87882e-05,                0.055
         2.20954e-05,              0.05625
         2.60472e-05,               0.0575
         3.07852e-05,              0.05875
         3.64866e-05,                 0.06
          4.3374e-05,              0.06125
         5.17289e-05,               0.0625
         6.19095e-05,              0.06375
         6.78231e-05,             0.064375
         7.43747e-05,                0.065
         8.16428e-05,             0.065625
         8.97167e-05,              0.06625
         9.86987e-05,             0.066875
         0.000108706,               0.0675
         0.000119872,             0.068125
         0.000132352,              0.06875
         0.000146324,             0.069375
         0.000161994,                 0.07
         0.000179601,             0.070625
         0.000199421,              0.07125
         0.000221779,             0.071875
         0.000247054,               0.0725
         0.000275687,             0.073125
         0.000308204,              0.07375
         0.000345219,             0.074375
         0.000387467,                0.075
         0.000435818,             0.075625
         0.000491314,              0.07625
         0.000555207,             0.076875
         0.000629006,               0.0775
         0.000714544,             0.078125
         0.000814051,              0.07875
         0.000930267,             0.079375
          0.00106657,                 0.08
          0.00122715,             0.080625
          0.00141725,              0.08125
          0.00164348,             0.081875
          0.00191423,               0.0825
          0.00224027,             0.083125
          0.00263552,              0.08375
          0.00311819,             0.084375
          0.00339955,            0.0846875
          0.00371239,                0.085
            0.004061,            0.0853125
          0.00445041,             0.085625
          0.00488651,            0.0859375
          0.00537618,              0.08625
          0.00592756,            0.0865625
          0.00655031,             0.086875
          0.00725588,            0.0871875
            0.008058,               0.0875
          0.00897317,            0.0878125
           0.0100213,             0.088125
           0.0112268,            0.0884375
           0.0126193,              0.08875
           0.0142354,            0.0890625
           0.0161207,             0.089375
           0.0183322,            0.0896875
           0.0209417,                 0.09
           0.0240409,            0.0903125
           0.0277476,             0.090625
           0.0322151,            0.0909375
           0.0376445,              0.09125
           0.0443036,            0.0915625
           0.0482024,            0.0917187
           0.0525531,             0.091875
           0.0574214,            0.0920313
            0.062885,            0.0921875
           0.0690353,            0.0923438
           0.0759806,               0.0925
           0.0838493,            0.0926562
           0.0927947,            0.0928125
               0.103,            0.0929687
            0.114684,             0.093125
             0.12811,            0.0932813
            0.143593,            0.0934375
            0.161512,            0.0935938
             0.18232,              0.09375
            0.206555,            0.0939062
            0.234851,            0.0940625
            0.267938,            0.0942187
            0.306637,             0.094375
            0.351823,            0.0945313
            0.404344,            0.0946875
            0.464872,            0.0948438
            0.533641,                0.095
            0.610058,            0.0951562
            0.692187,            0.0953125
            0.776239,            0.0954687
            0.856327,             0.095625
              0.9249,            0.0957813
            0.974145,            0.0959375
            0.998114,            0.0960938
            0.994642,              0.09625
            0.965962,            0.0964062
             0.91768,            0.0965625
             0.85682,            0.0967187
                0.79,             0.096875
            0.722395,            0.0970313
            0.657472,            0.0971875
            0.597213,            0.0973438
            0.542513,               0.0975
            0.493558,            0.0976562
            0.450119,            0.0978125
             0.41176,            0.0979687
             0.37796,             0.098125
            0.348186,            0.0982813
            0.321937,            0.0984375
            0.298754,            0.0985938
            0.278235,              0.09875
            0.243823,            0.0990625
            0.216426,             0.099375
            0.194371,            0.0996875
             0.17643,                  0.1
            0.161697,             0.100312
            0.149499,             0.100625
            0.139331,             0.100938
            0.130807,              0.10125
            0.123634,             0.101562
            0.117582,             0.101875
            0.112473,             0.102188
            0.108167,               0.1025
            0.101539,             0.103125
           0.0970536,              0.10375
           0.0943016,             0.104375
           0.0930336,                0.105
           0.0931132,             0.105625
           0.0944936,              0.10625
           0.0972074,             0.106875
            0.101367,               0.1075
            0.107174,             0.108125
            0.114945,              0.10875
            0.125147,             0.109375
            0.138459,                 0.11
            0.146577,             0.110313
            0.155878,             0.110625
            0.166562,             0.110937
            0.178872,              0.11125
            0.193109,             0.111563
             0.20964,             0.111875
            0.228919,             0.112187
            0.251508,               0.1125
            0.278096,             0.112813
            0.309524,             0.113125
            0.346801,             0.113437
            0.391104,              0.11375
            0.443722,             0.114063
            0.505899,             0.114375
             0.57848,             0.114687
            0.661215,                0.115
            0.751604,             0.115313
            0.843373,             0.115625
             0.92533,             0.115937
            0.957936,             0.116094
            0.982277,              0.11625
            0.996601,             0.116406
            0.999668,             0.116563
            0.990959,             0.116719
            0.970783,             0.116875
            0.940236,             0.117031
            0.901041,             0.117188
            0.805173,               0.1175
            0.699831,             0.117813
            0.597722,             0.118125
            0.505928,             0.118438
            0.427021,              0.11875
            0.360891,             0.119063
            0.306181,             0.119375
            0.261148,             0.119688
            0.224088,                 0.12
            0.193503,             0.120313
            0.168147,             0.120625
            0.147011,             0.120938
            0.129286,              0.12125
             0.11433,             0.121562
            0.101633,             0.121875
           0.0907892,             0.122188
           0.0814751,               0.1225
           0.0734308,             0.122812
           0.0664467,             0.123125
           0.0603531,             0.123438
           0.0550114,              0.12375
           0.0503081,             0.124062
           0.0461497,             0.124375
           0.0424583,             0.124688
           0.0391694,                0.125
           0.0362288,             0.125312
           0.0335907,             0.125625
           0.0290737,              0.12625
           0.0253733,             0.126875
             0.02231,               0.1275
           0.0197498,             0.128125
           0.0175915,              0.12875
           0.0157576,             0.129375
           0.0141882,                 0.13
           0.0128362,             0.130625
           0.0116643,              0.13125
           0.0106429,             0.131875
          0.00974791,               0.1325
          0.00895996,             0.133125
          0.00826311,              0.13375
          0.00764421,             0.134375
          0.00709239,                0.135
          0.00615508,              0.13625
          0.00539445,               0.1375
          0.00476977,              0.13875
          0.00425123,                 0.14
          0.00381664,              0.14125
          0.00344924,               0.1425
           0.0031362,              0.14375
          0.00286756,                0.145
          0.00263553,              0.14625
          0.00243393,               0.1475
          0.00225781,              0.14875
          0.00210318,                 0.15
          0.00196679,              0.15125
          0.00184599,               0.1525
          0.00164275,                0.155
          0.00147994,               0.1575
          0.00134801,                 0.16
          0.00124011,               0.1625
           0.0011512,                0.165
          0.00107753,               0.1675
          0.00101624,                 0.17
          0.00096518,               0.1725
          0.00092265,                0.175
         0.000887338,               0.1775
         0.000858208,                 0.18
         0.000815375,                0.185
         0.000789401,                 0.19
         0.000777289,                0.195
         0.000777216,                  0.2
         0.000788185,                0.205
         0.000809832,                 0.21
         0.000842318,                0.215
         0.000886287,                 0.22
         0.000942865,                0.225
           0.0010137,                 0.23
          0.00110106,                0.235
          0.00120794,                 0.24
          0.00133826,                0.245
          0.00149715,                 0.25
          0.00169127,                0.255
          0.00192938,                 0.26
          0.00222304,                0.265
          0.00258765,                 0.27
          0.00280278,               0.2725
          0.00304395,                0.275
          0.00331495,               0.2775
          0.00362021,                 0.28
          0.00396498,               0.2825
          0.00435545,                0.285
          0.00479901,               0.2875
          0.00530444,                 0.29
          0.00588227,               0.2925
           0.0065452,                0.295
          0.00730857,               0.2975
          0.00819108,                  0.3
          0.00921558,               0.3025
           0.0104102,                0.305
           0.0118097,               0.3075
           0.0134575,                 0.31
            0.015408,               0.3125
           0.0177302,                0.315
           0.0205116,               0.3175
           0.0238649,                 0.32
           0.0279362,               0.3225
           0.0329164,                0.325
            0.035823,              0.32625
           0.0390573,               0.3275
           0.0426639,              0.32875
           0.0466948,                 0.33
           0.0512102,              0.33125
           0.0562805,               0.3325
           0.0619879,              0.33375
           0.0684282,                0.335
           0.0757141,              0.33625
           0.0839777,               0.3375
           0.0933744,              0.33875
            0.104087,                 0.34
            0.116329,              0.34125
            0.130353,               0.3425
            0.146453,              0.34375
            0.164971,                0.345
            0.186303,              0.34625
            0.210899,               0.3475
            0.239264,              0.34875
            0.271943,                 0.35
            0.309508,              0.35125
            0.352506,               0.3525
            0.401396,              0.35375
            0.456437,                0.355
            0.517537,              0.35625
            0.584063,               0.3575
            0.654637,              0.35875
            0.726974,                 0.36
            0.797863,              0.36125
            0.863371,               0.3625
            0.919341,              0.36375
            0.962099,                0.365
            0.989177,              0.36625
            0.999789,               0.3675
            0.994869,              0.36875
            0.976703,                 0.37
            0.948337,              0.37125
            0.912968,               0.3725
            0.873511,              0.37375
            0.832352,                0.375
            0.751565,               0.3775
            0.678987,                 0.38
            0.617442,               0.3825
            0.566943,                0.385
            0.526393,               0.3875
            0.494428,                 0.39
            0.469768,               0.3925
            0.451339,                0.395
            0.438293,               0.3975
             0.42999,                  0.4
             0.42597,               0.4025
            0.425924,                0.405
            0.429675,               0.4075
            0.437158,                 0.41
            0.463531,                0.415
            0.506261,                 0.42
            0.567437,                0.425
            0.648933,                 0.43
            0.749716,                0.435
            0.804943,               0.4375
            0.860419,                 0.44
            0.912508,               0.4425
            0.956512,                0.445
            0.987208,               0.4475
            0.999861,                 0.45
            0.991495,               0.4525
            0.961885,                0.455
            0.913735,               0.4575
            0.851908,                 0.46
            0.782116,               0.4625
            0.709668,                0.465
            0.638709,               0.4675
            0.571998,                 0.47
            0.511057,               0.4725
            0.456475,                0.475
            0.408228,               0.4775
            0.365934,                 0.48
            0.329039,               0.4825
            0.296927,                0.485
            0.268993,               0.4875
            0.244675,                 0.49
            0.223472,               0.4925
            0.204944,                0.495
            0.188712,               0.4975
            0.174452,                  0.5
            0.161889,               0.5025
            0.150788,                0.505
            0.132213,                 0.51
            0.117475,                0.515
            0.105667,                 0.52
           0.0961299,                0.525
           0.0883769,                 0.53
           0.0820455,                0.535
           0.0768629,                 0.54
           0.0726221,                0.545
           0.0691646,                 0.55
           0.0663682,                0.555
           0.0641386,                 0.56
           0.0624028,                0.565
           0.0611046,                 0.57
            0.060201,                0.575
           0.0596602,                 0.58
            0.059459,                0.585
           0.0595822,                 0.59
            0.060021,                0.595
           0.0607731,                  0.6

