------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         6.44985e-11,                0.005
         7.72658e-11,             0.005625
         9.14414e-11,              0.00625
         1.07164e-10,             0.006875
         1.24585e-10,               0.0075
          1.4387e-10,             0.008125
         1.65203e-10,              0.00875
         1.88784e-10,             0.009375
         2.14832e-10,                 0.01
         2.43588e-10,             0.010625
         2.75316e-10,              0.01125
         3.10306e-10,             0.011875
         3.48878e-10,               0.0125
          3.9138e-10,             0.013125
         4.38196e-10,              0.01375
         4.89749e-10,             0.014375
         5.46502e-10,                0.015
         6.08965e-10,             0.015625
         6.77697e-10,              0.01625
         7.53315e-10,             0.016875
         8.36496e-10,               0.0175
          1.0286e-09,              0.01875
         1.26093e-09,                 0.02
         1.54187e-09,              0.02125
          1.8816e-09,               0.0225
         2.29252e-09,              0.02375
         2.78974e-09,                0.025
         3.39169e-09,              0.02625
         4.12092e-09,               0.0275
         5.00505e-09,              0.02875
         6.07799e-09,                 0.03
         7.38146e-09,              0.03125
         8.96685e-09,               0.0325
         1.08977e-08,              0.03375
         1.32527e-08,                0.035
         1.61296e-08,              0.03625
         1.78006e-08,             0.036875
         1.96499e-08,               0.0375
         2.16974e-08,             0.038125
         2.39655e-08,              0.03875
         2.64792e-08,             0.039375
         2.92665e-08,                 0.04
         3.23589e-08,             0.040625
         3.57917e-08,              0.04125
         3.96045e-08,             0.041875
         4.38418e-08,               0.0425
         4.85539e-08,             0.043125
         5.37972e-08,              0.04375
         5.96353e-08,             0.044375
         6.61401e-08,                0.045
         7.33927e-08,             0.045625
         8.14849e-08,              0.04625
         9.05204e-08,             0.046875
         1.00617e-07,               0.0475
         1.11908e-07,             0.048125
         1.24544e-07,              0.04875
         1.38698e-07,             0.049375
         1.54566e-07,                 0.05
          1.7237e-07,             0.050625
         1.92366e-07,              0.05125
         2.14843e-07,             0.051875
         2.40135e-07,               0.0525
         2.68622e-07,             0.053125
          3.0074e-07,              0.05375
          3.3699e-07,             0.054375
          3.7795e-07,                0.055
         4.24282e-07,             0.055625
         4.76754e-07,              0.05625
         5.36249e-07,             0.056875
         6.03792e-07,               0.0575
         6.80569e-07,             0.058125
         7.67961e-07,              0.05875
          8.6757e-07,             0.059375
         9.81267e-07,                 0.06
         1.11124e-06,             0.060625
         1.26003e-06,              0.06125
         1.43065e-06,             0.061875
         1.62661e-06,               0.0625
         1.85208e-06,             0.063125
         2.11193e-06,              0.06375
         2.41198e-06,             0.064375
          2.7591e-06,                0.065
         3.16148e-06,             0.065625
         3.62888e-06,              0.06625
         4.17299e-06,             0.066875
         4.80781e-06,               0.0675
         5.55023e-06,             0.068125
         6.42063e-06,              0.06875
         7.44368e-06,             0.069375
         8.64943e-06,                 0.07
         1.00745e-05,             0.070625
         1.17639e-05,              0.07125
         1.37728e-05,             0.071875
         1.61696e-05,               0.0725
         1.90391e-05,             0.073125
         2.24872e-05,              0.07375
         2.66468e-05,             0.074375
         3.16853e-05,                0.075
         3.78154e-05,             0.075625
         4.53084e-05,              0.07625
         4.96713e-05,            0.0765625
         5.45131e-05,             0.076875
         5.98937e-05,            0.0771875
         6.58813e-05,               0.0775
         7.25542e-05,            0.0778125
          8.0002e-05,             0.078125
         8.83279e-05,            0.0784375
         9.76505e-05,              0.07875
         0.000108107,            0.0790625
         0.000119856,             0.079375
         0.000133081,            0.0796875
         0.000147998,                 0.08
         0.000164855,            0.0803125
         0.000183946,             0.080625
         0.000205614,            0.0809375
         0.000230263,              0.08125
         0.000258373,            0.0815625
         0.000290511,             0.081875
         0.000327353,            0.0821875
         0.000369706,               0.0825
         0.000418542,            0.0828125
         0.000475031,             0.083125
         0.000540592,            0.0834375
         0.000616955,              0.08375
         0.000706238,            0.0840625
         0.000811052,             0.084375
         0.000934634,            0.0846875
          0.00108103,                0.085
          0.00125531,            0.0853125
          0.00146393,             0.085625
          0.00171513,            0.0859375
          0.00201952,              0.08625
          0.00239097,            0.0865625
          0.00260733,            0.0867188
          0.00284773,             0.086875
          0.00311541,            0.0870313
          0.00341414,            0.0871875
          0.00374834,            0.0873437
          0.00412315,               0.0875
          0.00454463,            0.0876563
          0.00501994,            0.0878125
          0.00555757,            0.0879688
          0.00616761,             0.088125
          0.00686218,            0.0882813
          0.00765586,            0.0884375
           0.0085663,            0.0885937
          0.00961501,              0.08875
           0.0108284,            0.0889063
            0.012239,            0.0890625
           0.0138874,            0.0892188
           0.0158245,             0.089375
           0.0181146,            0.0895313
           0.0208401,            0.0896875
           0.0241069,            0.0898438
           0.0280537,                 0.09
            0.032863,            0.0901563
           0.0356644,            0.0902344
           0.0387791,            0.0903125
           0.0422514,            0.0903906
           0.0461331,            0.0904688
           0.0504852,            0.0905469
           0.0553798,             0.090625
           0.0609023,            0.0907031
           0.0671544,            0.0907813
           0.0742574,            0.0908594
           0.0823571,            0.0909375
           0.0916287,            0.0910156
            0.102284,            0.0910938
            0.114579,            0.0911719
            0.128826,              0.09125
            0.145403,            0.0913281
            0.164769,            0.0914062
            0.187479,            0.0914844
            0.214202,            0.0915625
            0.245731,            0.0916406
            0.282983,            0.0917187
            0.326985,            0.0917969
            0.378802,             0.091875
            0.439393,            0.0919531
            0.509339,            0.0920313
            0.588381,            0.0921094
            0.674766,            0.0921875
            0.764502,            0.0922656
            0.850872,            0.0923438
            0.924816,            0.0924219
             0.97671,               0.0925
            0.999298,            0.0925781
            0.990361,            0.0926562
            0.953401,            0.0927344
            0.895938,            0.0928125
            0.826697,            0.0928906
            0.753304,            0.0929687
            0.681233,            0.0930469
            0.613781,             0.093125
            0.552549,            0.0932031
             0.49801,            0.0932813
            0.449982,            0.0933594
            0.407948,            0.0934375
             0.37126,            0.0935156
             0.33925,            0.0935938
             0.31129,            0.0936719
            0.286815,              0.09375
             0.26533,            0.0938281
             0.24641,            0.0939062
            0.229694,            0.0939844
            0.214874,            0.0940625
            0.189923,            0.0942187
             0.16992,             0.094375
            0.153688,            0.0945313
            0.140372,            0.0946875
            0.129343,            0.0948438
             0.12013,                0.095
             0.11238,            0.0951562
            0.105823,            0.0953125
            0.100249,            0.0954687
           0.0954949,             0.095625
           0.0879559,            0.0959375
           0.0824559,              0.09625
           0.0785076,            0.0965625
           0.0757882,             0.096875
           0.0740824,            0.0971875
           0.0732486,               0.0975
           0.0731977,            0.0978125
           0.0738811,             0.098125
           0.0752827,            0.0984375
           0.0774154,              0.09875
           0.0803201,            0.0990625
           0.0840662,             0.099375
           0.0887555,            0.0996875
            0.094528,                  0.1
             0.10157,             0.100312
            0.110128,             0.100625
            0.120524,             0.100938
            0.133181,              0.10125
            0.148658,             0.101562
            0.167694,             0.101875
            0.191268,             0.102188
            0.220684,               0.1025
            0.238102,             0.102656
            0.257664,             0.102813
            0.279668,             0.102969
            0.304444,             0.103125
             0.33236,             0.103281
            0.363808,             0.103438
            0.399192,             0.103594
            0.438901,              0.10375
            0.483262,             0.103906
            0.532465,             0.104063
            0.644825,             0.104375
             0.76992,             0.104688
            0.832307,             0.104844
            0.890234,                0.105
             0.93959,             0.105156
            0.976182,             0.105313
            0.996516,             0.105469
            0.998589,             0.105625
            0.982391,             0.105781
             0.94989,             0.105938
            0.904507,             0.106094
            0.850328,              0.10625
            0.791353,             0.106406
            0.730973,             0.106563
            0.615399,             0.106875
            0.514856,             0.107188
            0.431973,               0.1075
            0.365309,             0.107813
            0.312146,             0.108125
             0.26974,             0.108438
            0.235757,              0.10875
            0.208337,             0.109063
            0.186048,             0.109375
            0.167794,             0.109687
            0.152743,                 0.11
            0.140261,             0.110313
            0.129862,             0.110625
            0.121169,             0.110937
            0.113893,              0.11125
            0.107806,             0.111563
            0.102731,             0.111875
           0.0985306,             0.112187
           0.0950953,               0.1125
            0.090207,             0.113125
            0.087622,              0.11375
           0.0871403,             0.114375
           0.0887728,                0.115
           0.0904449,             0.115313
           0.0927529,             0.115625
           0.0957711,             0.115937
           0.0995995,              0.11625
            0.104371,             0.116563
            0.110262,             0.116875
            0.117506,             0.117188
            0.126415,               0.1175
             0.13741,             0.117813
            0.151066,             0.118125
            0.168177,             0.118438
            0.189858,              0.11875
            0.202885,             0.118906
            0.217697,             0.119063
            0.234603,             0.119219
            0.253974,             0.119375
            0.276257,             0.119531
            0.301984,             0.119688
            0.331785,             0.119844
            0.366396,                 0.12
            0.406646,             0.120156
            0.453421,             0.120313
            0.507569,             0.120469
            0.569705,             0.120625
            0.639854,             0.120781
            0.716863,             0.120938
            0.797595,             0.121094
            0.876069,              0.12125
            0.943136,             0.121406
              0.9876,             0.121562
            0.999407,             0.121719
            0.973903,             0.121875
             0.91441,             0.122031
            0.830918,             0.122188
            0.735844,             0.122344
            0.639934,               0.1225
            0.550318,             0.122656
            0.470576,             0.122812
            0.401748,             0.122969
            0.343397,             0.123125
            0.294402,             0.123281
            0.253432,             0.123438
            0.219188,             0.123594
            0.190513,              0.12375
            0.166421,             0.123906
            0.146095,             0.124062
            0.128865,             0.124219
             0.11419,             0.124375
            0.101627,             0.124531
           0.0908193,             0.124688
           0.0814778,             0.124844
           0.0733658,                0.125
           0.0662901,             0.125156
            0.060092,             0.125312
           0.0546407,             0.125469
           0.0498276,             0.125625
           0.0455625,             0.125781
           0.0417698,             0.125937
            0.038386,             0.126094
           0.0353576,              0.12625
            0.030192,             0.126563
           0.0259842,             0.126875
           0.0225223,             0.127188
           0.0196478,               0.1275
           0.0172414,             0.127812
           0.0152114,             0.128125
            0.013487,             0.128437
           0.0120128,              0.12875
           0.0107452,             0.129063
          0.00964912,             0.129375
           0.0086966,             0.129688
          0.00786493,                 0.13
          0.00713558,             0.130312
          0.00649333,             0.130625
          0.00592559,             0.130937
           0.0054219,              0.13125
          0.00497351,             0.131563
          0.00457307,             0.131875
          0.00421437,             0.132188
          0.00389212,               0.1325
          0.00333969,             0.133125
          0.00288697,              0.13375
          0.00251256,             0.134375
          0.00220033,                0.135
          0.00193795,             0.135625
          0.00171592,              0.13625
          0.00152681,             0.136875
          0.00136478,               0.1375
          0.00122518,             0.138125
          0.00110428,              0.13875
          0.00099907,             0.139375
         0.000907095,                 0.14
         0.000826351,             0.140625
         0.000755183,              0.14125
         0.000692219,             0.141875
         0.000636315,               0.1425
         0.000586513,             0.143125
         0.000542004,              0.14375
         0.000466242,                0.145
         0.000404694,              0.14625
         0.000354183,               0.1475
         0.000312343,              0.14875
         0.000277393,                 0.15
         0.000247971,              0.15125
         0.000223025,               0.1525
         0.000201735,              0.15375
         0.000183455,                0.155
         0.000167671,              0.15625
         0.000153972,               0.1575
         0.000142025,              0.15875
          0.00013156,                 0.16
         0.000122355,              0.16125
         0.000114229,               0.1625
         0.000100629,                0.165
         8.98258e-05,               0.1675
         8.11555e-05,                 0.17
         7.41403e-05,               0.1725
         6.84298e-05,                0.175
         6.37636e-05,               0.1775
         5.99454e-05,                 0.18
         5.68261e-05,               0.1825
         5.42913e-05,                0.185
         5.22525e-05,               0.1875
         5.06414e-05,                 0.19
          4.8502e-05,                0.195
         4.75804e-05,                  0.2
         4.77143e-05,                0.205
         4.88339e-05,                 0.21
         5.09421e-05,                0.215
         5.41071e-05,                 0.22
         5.84636e-05,                0.225
          6.4222e-05,                 0.23
         7.16854e-05,                0.235
         8.12785e-05,                 0.24
         8.70495e-05,               0.2425
         9.35894e-05,                0.245
         0.000101008,               0.2475
         0.000109434,                 0.25
         0.000119021,               0.2525
          0.00012995,                0.255
         0.000142439,               0.2575
         0.000156744,                 0.26
         0.000173176,               0.2625
         0.000192107,                0.265
         0.000213988,               0.2675
         0.000239364,                 0.27
         0.000268902,               0.2725
         0.000303417,                0.275
         0.000343915,               0.2775
          0.00039164,                 0.28
         0.000448141,               0.2825
         0.000515361,                0.285
          0.00059575,               0.2875
         0.000692419,                 0.29
         0.000809352,               0.2925
         0.000951686,                0.295
           0.0011261,               0.2975
          0.00122799,              0.29875
          0.00134139,                  0.3
          0.00146785,              0.30125
          0.00160918,               0.3025
          0.00176744,              0.30375
          0.00194508,                0.305
          0.00214491,              0.30625
          0.00237027,               0.3075
          0.00262504,              0.30875
          0.00291384,                 0.31
          0.00324211,              0.31125
          0.00361633,               0.3125
          0.00404425,              0.31375
          0.00453514,                0.315
          0.00510018,              0.31625
           0.0057529,               0.3175
          0.00650976,              0.31875
          0.00739091,                 0.32
          0.00842113,              0.32125
          0.00963109,               0.3225
            0.011059,              0.32375
           0.0127529,                0.325
           0.0147733,              0.32625
           0.0171975,               0.3275
           0.0201246,              0.32875
           0.0236831,                 0.33
           0.0280408,              0.33125
            0.030586,             0.331875
           0.0334194,               0.3325
           0.0365803,             0.333125
           0.0401145,              0.33375
           0.0440752,             0.334375
           0.0485243,                0.335
           0.0535345,             0.335625
           0.0591907,              0.33625
           0.0655928,             0.336875
           0.0728583,               0.3375
           0.0811258,             0.338125
            0.090559,              0.33875
            0.101351,             0.339375
            0.113731,                 0.34
            0.127968,             0.340625
            0.144379,              0.34125
            0.163335,             0.341875
            0.185268,               0.3425
            0.210671,             0.343125
            0.240103,              0.34375
            0.274169,             0.344375
            0.313503,                0.345
            0.358712,             0.345625
            0.410296,              0.34625
            0.468506,             0.346875
            0.533165,               0.3475
            0.603426,             0.348125
             0.67753,              0.34875
            0.752633,             0.349375
            0.824833,                 0.35
             0.88951,             0.350625
            0.942037,              0.35125
            0.978677,             0.351875
            0.997401,               0.3525
            0.998264,             0.353125
            0.983205,              0.35375
            0.955423,             0.354375
            0.918601,                0.355
