------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
               1e-50,                0.005
               1e-50,                 0.01
               1e-50,                0.015
               1e-50,                 0.02
               1e-50,                0.025
               1e-50,                 0.03
               1e-50,                0.035
               1e-50,                 0.04
               1e-50,                0.045
               1e-50,                 0.05
               1e-50,                0.055
               1e-50,                 0.06
               1e-50,                0.065
               1e-50,                 0.07
         1.00003e-50,                0.075
         6.15141e-44,                 0.08
         6.15141e-44,                 0.08
         6.15141e-44,                 0.08
         6.15142e-44,                 0.08
         6.15142e-44,                 0.08
         6.15142e-44,                 0.08
         6.15143e-44,                 0.08
         6.15144e-44,                 0.08
         6.15145e-44,                 0.08
         6.15147e-44,                 0.08
          6.1515e-44,                 0.08
         6.15154e-44,                 0.08
         6.15158e-44,                 0.08
         6.15167e-44,                 0.08
         6.15176e-44,                 0.08
         6.15193e-44,                 0.08
         6.15211e-44,                 0.08
         6.15246e-44,                 0.08
         6.15281e-44,                 0.08
         6.15351e-44,            0.0800001
         6.15421e-44,            0.0800001
         6.15562e-44,            0.0800001
         6.15702e-44,            0.0800002
         6.15983e-44,            0.0800002
         6.16263e-44,            0.0800003
         6.16826e-44,            0.0800005
         6.17388e-44,            0.0800006
         6.18515e-44,            0.0800009
         6.19644e-44,            0.0800012
         6.21908e-44,            0.0800018
         6.24181e-44,            0.0800024
         6.28751e-44,            0.0800037
         6.33355e-44,            0.0800049
         6.37993e-44,            0.0800061
         6.42666e-44,            0.0800073
         6.52115e-44,            0.0800098
         6.61705e-44,            0.0800122
         6.71437e-44,            0.0800146
         6.91338e-44,            0.0800195
         7.11836e-44,            0.0800244
         7.32948e-44,            0.0800293
         7.77093e-44,            0.0800391
         8.23928e-44,            0.0800488
         8.73619e-44,            0.0800586
         9.82287e-44,            0.0800781
         1.10464e-43,            0.0800977
         1.24243e-43,            0.0801172
         1.39763e-43,            0.0801367
         1.57246e-43,            0.0801563
         1.76943e-43,            0.0801758
          1.9914e-43,            0.0801953
         2.24156e-43,            0.0802148
         2.52355e-43,            0.0802344
         2.84147e-43,            0.0802539
         3.19996e-43,            0.0802734
         3.60425e-43,             0.080293
         4.06027e-43,            0.0803125
         4.57474e-43,             0.080332
         5.15522e-43,            0.0803516
         5.81032e-43,            0.0803711
         6.54974e-43,            0.0803906
         7.38447e-43,            0.0804102
         8.32695e-43,            0.0804297
         9.39129e-43,            0.0804492
         1.05934e-42,            0.0804688
         1.19514e-42,            0.0804883
         1.34858e-42,            0.0805078
         1.52197e-42,            0.0805273
         1.71795e-42,            0.0805469
         1.93949e-42,            0.0805664
         2.18997e-42,            0.0805859
         2.47323e-42,            0.0806055
          2.7936e-42,             0.080625
         3.15601e-42,            0.0806445
         3.56606e-42,            0.0806641
         4.03009e-42,            0.0806836
         4.55529e-42,            0.0807031
         5.14984e-42,            0.0807227
         5.82301e-42,            0.0807422
         6.58534e-42,            0.0807617
         7.44879e-42,            0.0807812
         8.42696e-42,            0.0808008
         9.53528e-42,            0.0808203
         1.07913e-41,            0.0808398
          1.2215e-41,            0.0808594
          1.3829e-41,            0.0808789
         1.56591e-41,            0.0808984
         1.77347e-41,             0.080918
          2.0089e-41,            0.0809375
         2.27601e-41,             0.080957
         2.57911e-41,            0.0809766
         2.92311e-41,            0.0809961
         3.31362e-41,            0.0810156
           3.757e-41,            0.0810352
         4.26051e-41,            0.0810547
          4.8324e-41,            0.0810742
          5.4821e-41,            0.0810937
         6.22034e-41,            0.0811133
         7.05934e-41,            0.0811328
         8.01304e-41,            0.0811523
         9.09733e-41,            0.0811719
         1.03304e-40,            0.0811914
         1.17328e-40,            0.0812109
         1.33282e-40,            0.0812305
         1.51435e-40,              0.08125
         1.72095e-40,            0.0812695
         1.95611e-40,            0.0812891
         2.22386e-40,            0.0813086
         2.52876e-40,            0.0813281
         2.87603e-40,            0.0813477
         3.27166e-40,            0.0813672
         3.72246e-40,            0.0813867
         4.23624e-40,            0.0814063
         4.82191e-40,            0.0814258
         5.48968e-40,            0.0814453
         6.25121e-40,            0.0814648
         7.11986e-40,            0.0814844
         8.11089e-40,            0.0815039
          9.2418e-40,            0.0815234
         1.05326e-39,             0.081543
         1.20062e-39,            0.0815625
         1.36889e-39,             0.081582
         1.56107e-39,            0.0816016
         1.78061e-39,            0.0816211
         2.03146e-39,            0.0816406
         2.31816e-39,            0.0816602
         2.64588e-39,            0.0816797
         3.02059e-39,            0.0816992
         3.44913e-39,            0.0817188
         3.93932e-39,            0.0817383
         4.50017e-39,            0.0817578
         5.14202e-39,            0.0817773
         5.87671e-39,            0.0817969
         6.71788e-39,            0.0818164
         7.68117e-39,            0.0818359
         8.78457e-39,            0.0818555
         1.00488e-38,             0.081875
         1.14975e-38,            0.0818945
         1.31581e-38,            0.0819141
          1.5062e-38,            0.0819336
         1.72454e-38,            0.0819531
         1.97499e-38,            0.0819727
         2.26235e-38,            0.0819922
         2.59211e-38,            0.0820117
         2.97064e-38,            0.0820312
         3.40526e-38,            0.0820508
          3.9044e-38,            0.0820703
         4.47777e-38,            0.0820898
         5.13657e-38,            0.0821094
         5.89372e-38,            0.0821289
         6.76413e-38,            0.0821484
         7.76497e-38,             0.082168
         8.91609e-38,            0.0821875
         1.02404e-37,             0.082207
         1.17643e-37,            0.0822266
         1.35183e-37,            0.0822461
         1.55378e-37,            0.0822656
         1.78634e-37,            0.0822852
         2.05423e-37,            0.0823047
          2.3629e-37,            0.0823242
         2.71864e-37,            0.0823437
         3.12874e-37,            0.0823633
         3.60163e-37,            0.0823828
         4.14708e-37,            0.0824023
         4.77638e-37,            0.0824219
         5.50261e-37,            0.0824414
         6.34093e-37,            0.0824609
         7.30891e-37,            0.0824805
         8.42691e-37,               0.0825
         9.71852e-37,            0.0825195
         1.12111e-36,            0.0825391
         1.29364e-36,            0.0825586
         1.49314e-36,            0.0825781
         1.72386e-36,            0.0825977
         1.99079e-36,            0.0826172
         2.29969e-36,            0.0826367
         2.65725e-36,            0.0826563
         3.07127e-36,            0.0826758
         3.55079e-36,            0.0826953
         4.10635e-36,            0.0827148
         4.75018e-36,            0.0827344
         5.49652e-36,            0.0827539
         6.36196e-36,            0.0827734
         7.36579e-36,             0.082793
          8.5305e-36,            0.0828125
         9.88226e-36,             0.082832
         1.14516e-35,            0.0828516
         1.32741e-35,            0.0828711
         1.53912e-35,            0.0828906
         1.78513e-35,            0.0829102
         2.07108e-35,            0.0829297
         2.40357e-35,            0.0829492
         2.79029e-35,            0.0829688
         3.24022e-35,            0.0829883
         3.76386e-35,            0.0830078
         4.37347e-35,            0.0830273
         5.08341e-35,            0.0830469
         5.91045e-35,            0.0830664
          6.8742e-35,            0.0830859
         7.99765e-35,            0.0831055
         9.30767e-35,             0.083125
         1.08357e-34,            0.0831445
         1.26188e-34,            0.0831641
            1.47e-34,            0.0831836
         1.71301e-34,            0.0832031
         1.99684e-34,            0.0832227
         2.32848e-34,            0.0832422
          2.7161e-34,            0.0832617
         3.16931e-34,            0.0832813
         3.69939e-34,            0.0833008
         4.31959e-34,            0.0833203
          5.0455e-34,            0.0833398
         5.89542e-34,            0.0833594
         6.89089e-34,            0.0833789
         8.05726e-34,            0.0833984
         9.42436e-34,             0.083418
         1.10273e-33,            0.0834375
         1.29075e-33,             0.083457
         1.51136e-33,            0.0834766
         1.77032e-33,            0.0834961
          2.0744e-33,            0.0835156
         2.43159e-33,            0.0835352
         2.85134e-33,            0.0835547
         3.34477e-33,            0.0835742
         3.92506e-33,            0.0835937
         4.60775e-33,            0.0836133
         5.41121e-33,            0.0836328
         6.35719e-33,            0.0836523
          7.4714e-33,            0.0836719
         8.78426e-33,            0.0836914
         1.03318e-32,            0.0837109
         1.21568e-32,            0.0837305
         1.43097e-32,              0.08375
         1.68505e-32,            0.0837695
         1.98503e-32,            0.0837891
         2.33937e-32,            0.0838086
         2.75806e-32,            0.0838281
         3.25301e-32,            0.0838477
