------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         2.65614e-21,                0.005
         3.03431e-21,            0.0053125
         3.45486e-21,             0.005625
         3.92215e-21,            0.0059375
         4.44099e-21,              0.00625
         5.01666e-21,            0.0065625
         5.65499e-21,             0.006875
         6.36236e-21,            0.0071875
          7.1458e-21,               0.0075
         8.01304e-21,            0.0078125
         8.97259e-21,             0.008125
         1.00338e-20,            0.0084375
         1.12069e-20,              0.00875
         1.25032e-20,            0.0090625
         1.39352e-20,             0.009375
         1.55165e-20,            0.0096875
          1.7262e-20,                 0.01
         1.91884e-20,            0.0103125
         2.13137e-20,             0.010625
          2.3658e-20,            0.0109375
          2.6243e-20,              0.01125
         2.90931e-20,            0.0115625
         3.22346e-20,             0.011875
         3.95118e-20,               0.0125
         4.83446e-20,             0.013125
         5.90597e-20,              0.01375
         7.20526e-20,             0.014375
         8.78016e-20,                0.015
         1.06886e-19,             0.015625
         1.30009e-19,              0.01625
         1.58019e-19,             0.016875
         1.91948e-19,               0.0175
         2.33048e-19,             0.018125
         2.82836e-19,              0.01875
         3.43155e-19,             0.019375
         4.16244e-19,                 0.02
         5.04825e-19,             0.020625
         6.12209e-19,              0.02125
         7.42427e-19,             0.021875
         9.00387e-19,               0.0225
         1.09207e-18,             0.023125
         1.32478e-18,              0.02375
         1.60742e-18,             0.024375
         1.95088e-18,                0.025
         2.36845e-18,             0.025625
         2.87643e-18,              0.02625
         3.49475e-18,             0.026875
         4.24785e-18,               0.0275
         5.16573e-18,             0.028125
         6.28521e-18,              0.02875
         7.65158e-18,             0.029375
         9.32054e-18,                 0.03
         1.13607e-17,             0.030625
         1.25457e-17,            0.0309375
         1.38567e-17,              0.03125
         1.53074e-17,            0.0315625
          1.6913e-17,             0.031875
         1.86905e-17,            0.0321875
         2.06587e-17,               0.0325
         2.28386e-17,            0.0328125
         2.52535e-17,             0.033125
         2.79293e-17,            0.0334375
         3.08951e-17,              0.03375
          3.4183e-17,            0.0340625
         3.78289e-17,             0.034375
         4.18729e-17,            0.0346875
         4.63596e-17,                0.035
         5.13387e-17,            0.0353125
         5.68657e-17,             0.035625
         6.30027e-17,            0.0359375
         6.98188e-17,              0.03625
         7.73912e-17,            0.0365625
         8.58063e-17,             0.036875
         9.51605e-17,            0.0371875
         1.05562e-16,               0.0375
          1.1713e-16,            0.0378125
         1.30002e-16,             0.038125
         1.44327e-16,            0.0384375
         1.60274e-16,              0.03875
         1.78033e-16,            0.0390625
         1.97817e-16,             0.039375
         2.19862e-16,            0.0396875
         2.44436e-16,                 0.04
         2.71838e-16,            0.0403125
         3.02402e-16,             0.040625
         3.36507e-16,            0.0409375
         3.74575e-16,              0.04125
         4.17082e-16,            0.0415625
         4.64562e-16,             0.041875
         5.17616e-16,            0.0421875
          5.7692e-16,               0.0425
         6.43234e-16,            0.0428125
         7.17416e-16,             0.043125
         8.00431e-16,            0.0434375
         8.93365e-16,              0.04375
         9.97445e-16,            0.0440625
         1.11405e-15,             0.044375
         1.24475e-15,            0.0446875
          1.3913e-15,                0.045
         1.55569e-15,            0.0453125
         1.74018e-15,             0.045625
         1.94729e-15,            0.0459375
         2.17992e-15,              0.04625
         2.44132e-15,            0.0465625
         2.73517e-15,             0.046875
         3.06566e-15,            0.0471875
         3.43751e-15,               0.0475
         3.85611e-15,            0.0478125
         4.32754e-15,             0.048125
         4.85873e-15,            0.0484375
         5.45754e-15,              0.04875
         6.13291e-15,            0.0490625
           6.895e-15,             0.049375
         7.75537e-15,            0.0496875
         8.72721e-15,                 0.05
         9.82551e-15,            0.0503125
         1.10674e-14,             0.050625
         1.24723e-14,            0.0509375
         1.40627e-14,              0.05125
         1.58638e-14,            0.0515625
         1.79048e-14,             0.051875
         2.02189e-14,            0.0521875
         2.28441e-14,               0.0525
         2.58242e-14,            0.0528125
         2.92088e-14,             0.053125
         3.30554e-14,            0.0534375
         3.74296e-14,              0.05375
         4.24068e-14,            0.0540625
         4.80738e-14,             0.054375
         5.45301e-14,            0.0546875
         6.18905e-14,                0.055
         7.02871e-14,            0.0553125
         7.98721e-14,             0.055625
         9.08212e-14,            0.0559375
         1.03337e-13,              0.05625
         1.17654e-13,            0.0565625
         1.34042e-13,             0.056875
         1.52816e-13,            0.0571875
         1.74337e-13,               0.0575
         1.99026e-13,            0.0578125
         2.27372e-13,             0.058125
         2.59941e-13,            0.0584375
         2.97391e-13,              0.05875
         3.40488e-13,            0.0590625
         3.90124e-13,             0.059375
         4.47338e-13,            0.0596875
         5.13343e-13,                 0.06
         5.89553e-13,            0.0603125
         6.77624e-13,             0.060625
         7.79492e-13,            0.0609375
         8.97423e-13,              0.06125
         1.03408e-12,            0.0615625
         1.19257e-12,             0.061875
         1.37658e-12,            0.0621875
         1.59041e-12,               0.0625
         1.83913e-12,            0.0628125
         2.12875e-12,             0.063125
         2.46633e-12,            0.0634375
         2.86021e-12,              0.06375
         3.32029e-12,            0.0640625
         3.85828e-12,             0.064375
         4.48806e-12,            0.0646875
         5.22615e-12,                0.065
         6.09216e-12,            0.0653125
         7.10947e-12,             0.065625
         8.30597e-12,            0.0659375
         9.71494e-12,              0.06625
         1.13762e-11,            0.0665625
         1.33375e-11,             0.066875
         1.56561e-11,            0.0671875
         1.84007e-11,               0.0675
         2.16541e-11,            0.0678125
          2.5516e-11,             0.068125
         3.01071e-11,            0.0684375
         3.55729e-11,              0.06875
           4.209e-11,            0.0690625
         4.98728e-11,             0.069375
         5.91819e-11,            0.0696875
         7.03348e-11,                 0.07
         8.37192e-11,            0.0703125
         9.98091e-11,             0.070625
         1.19186e-10,            0.0709375
         1.42563e-10,              0.07125
         1.70819e-10,            0.0715625
         2.05039e-10,             0.071875
         2.46562e-10,            0.0721875
         2.97049e-10,               0.0725
         3.58565e-10,            0.0728125
         4.33681e-10,             0.073125
         5.25607e-10,            0.0734375
         5.79092e-10,            0.0735938
         6.38363e-10,              0.07375
         7.04082e-10,            0.0739063
         7.76996e-10,            0.0740625
         8.57942e-10,            0.0742188
         9.47863e-10,             0.074375
         1.04781e-09,            0.0745313
         1.15899e-09,            0.0746875
         1.28273e-09,            0.0748438
         1.42055e-09,                0.075
         1.57414e-09,            0.0751563
         1.74545e-09,            0.0753125
         1.93664e-09,            0.0754688
         2.15018e-09,             0.075625
         2.38886e-09,            0.0757813
         2.65582e-09,            0.0759375
         2.95465e-09,            0.0760938
         3.28942e-09,              0.07625
         3.66474e-09,            0.0764063
         4.08585e-09,            0.0765625
         4.55875e-09,            0.0767188
         5.09023e-09,             0.076875
         5.68806e-09,            0.0770313
         6.36112e-09,            0.0771875
         7.11955e-09,            0.0773438
         7.97493e-09,               0.0775
         8.94057e-09,            0.0776563
         1.00317e-08,            0.0778125
         1.12659e-08,            0.0779688
         1.26631e-08,             0.078125
         1.42467e-08,            0.0782813
         1.60432e-08,            0.0784375
         1.80836e-08,            0.0785938
         2.04033e-08,              0.07875
         2.30435e-08,            0.0789063
         2.60521e-08,            0.0790625
         2.94842e-08,            0.0792188
         3.34044e-08,             0.079375
         3.78874e-08,            0.0795312
         4.30205e-08,            0.0796875
         4.89056e-08,            0.0798437
         5.56617e-08,                 0.08
         6.34284e-08,            0.0801563
         7.23693e-08,            0.0803125
         8.26768e-08,            0.0804688
         9.45774e-08,             0.080625
         1.08338e-07,            0.0807812
         1.24275e-07,            0.0809375
         1.42763e-07,            0.0810937
         1.64244e-07,              0.08125
         1.89248e-07,            0.0814063
         2.18403e-07,            0.0815625
         2.52462e-07,            0.0817188
         2.92325e-07,             0.081875
         3.39074e-07,            0.0820312
         3.94011e-07,            0.0821875
         4.58705e-07,            0.0823437
          5.3506e-07,               0.0825
         6.25381e-07,            0.0826563
         7.32479e-07,            0.0828125
         8.59785e-07,            0.0829688
          1.0115e-06,             0.083125
          1.1928e-06,            0.0832813
         1.41005e-06,            0.0834375
         1.67116e-06,            0.0835937
         1.98595e-06,              0.08375
         2.36667e-06,            0.0839063
         2.82872e-06,            0.0840625
         3.39148e-06,            0.0842188
         4.07947e-06,             0.084375
         4.47988e-06,            0.0844531
         4.92394e-06,            0.0845313
         5.41694e-06,            0.0846094
         5.96486e-06,            0.0846875
         6.57451e-06,            0.0847656
         7.25366e-06,            0.0848437
         8.01114e-06,            0.0849219
         8.85703e-06,                0.085
         9.80286e-06,            0.0850781
         1.08619e-05,            0.0851563
         1.20492e-05,            0.0852344
         1.33824e-05,            0.0853125
         1.48814e-05,            0.0853906
         1.65696e-05,            0.0854688
         1.84739e-05,            0.0855469
         2.06255e-05,             0.085625
         2.30606e-05,            0.0857031
         2.58215e-05,            0.0857813
         2.89579e-05,            0.0858594
         3.25275e-05,            0.0859375
         3.65987e-05,            0.0860156
         4.12517e-05,            0.0860937
         4.65815e-05,            0.0861719
         5.27011e-05,              0.08625
         5.97446e-05,            0.0863281
         6.78726e-05,            0.0864063
         7.72777e-05,            0.0864844
         8.81919e-05,            0.0865625
         0.000100896,            0.0866406
         0.000115731,            0.0867188
         0.000133114,            0.0867969
         0.000153558,             0.086875
         0.000177694,            0.0869531
         0.000206308,            0.0870313
         0.000240383,            0.0871094
         0.000281156,            0.0871875
         0.000330198,            0.0872656
         0.000389516,            0.0873437
         0.000461702,            0.0874219
         0.000503639,            0.0874609
         0.000550136,               0.0875
         0.000601784,            0.0875391
         0.000659267,            0.0875781
         0.000723376,            0.0876172
         0.000795028,            0.0876563
         0.000875294,            0.0876953
         0.000965428,            0.0877344
           0.0010669,            0.0877734
          0.00118144,            0.0878125
          0.00131111,            0.0878516
          0.00145835,            0.0878906
          0.00162608,            0.0879297
          0.00181783,            0.0879688
          0.00203783,            0.0880078
          0.00229126,            0.0880469
          0.00258444,            0.0880859
          0.00292519,             0.088125
          0.00332318,            0.0881641
          0.00379058,            0.0882031
          0.00434271,            0.0882422
          0.00499917,            0.0882813
