------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         5.19616e-14,                0.005
         6.45839e-14,             0.005625
         7.93197e-14,              0.00625
         9.64908e-14,             0.006875
         1.16467e-13,               0.0075
         1.39673e-13,             0.008125
         1.66598e-13,              0.00875
         1.97802e-13,             0.009375
         2.33932e-13,                 0.01
         2.75728e-13,             0.010625
         3.24046e-13,              0.01125
         3.79867e-13,             0.011875
         4.44322e-13,               0.0125
         5.18714e-13,             0.013125
         6.04543e-13,              0.01375
         7.03537e-13,             0.014375
         8.17692e-13,                0.015
         9.49307e-13,             0.015625
         1.10104e-12,              0.01625
         1.27595e-12,             0.016875
         1.47758e-12,               0.0175
         1.71004e-12,             0.018125
         1.97806e-12,              0.01875
         2.28712e-12,             0.019375
         2.64359e-12,                 0.02
         3.05484e-12,             0.020625
         3.52941e-12,              0.02125
         4.07724e-12,             0.021875
         4.70987e-12,               0.0225
          5.4407e-12,             0.023125
         6.28538e-12,              0.02375
         7.26208e-12,             0.024375
         8.39205e-12,                0.025
         9.70004e-12,             0.025625
          1.1215e-11,              0.02625
         1.29708e-11,             0.026875
         1.50071e-11,               0.0275
         1.73704e-11,             0.028125
         2.01152e-11,              0.02875
         2.33055e-11,             0.029375
         2.70168e-11,                 0.03
         3.13379e-11,             0.030625
         3.63735e-11,              0.03125
         4.22473e-11,             0.031875
         4.91057e-11,               0.0325
         5.71218e-11,             0.033125
         6.65013e-11,              0.03375
         7.74883e-11,             0.034375
         9.03736e-11,                0.035
         1.05504e-10,             0.035625
         1.23292e-10,              0.03625
         1.44234e-10,             0.036875
         1.68922e-10,               0.0375
          1.9807e-10,             0.038125
         2.32534e-10,              0.03875
         2.73348e-10,             0.039375
         3.21762e-10,                 0.04
         3.79289e-10,             0.040625
         4.47768e-10,              0.04125
         5.29437e-10,             0.041875
         6.27027e-10,               0.0425
          7.4388e-10,             0.043125
         8.84099e-10,              0.04375
         1.05274e-09,             0.044375
         1.25603e-09,                0.045
         1.50171e-09,             0.045625
         1.79939e-09,              0.04625
         2.16106e-09,             0.046875
         2.60176e-09,               0.0475
         3.14039e-09,             0.048125
         3.45366e-09,            0.0484375
         3.80084e-09,              0.04875
         4.18592e-09,            0.0490625
         4.61342e-09,             0.049375
         5.08846e-09,            0.0496875
         5.61682e-09,                 0.05
         6.20506e-09,            0.0503125
         6.86062e-09,             0.050625
         7.59196e-09,            0.0509375
         8.40874e-09,              0.05125
         9.32193e-09,            0.0515625
         1.03441e-08,             0.051875
         1.14896e-08,            0.0521875
         1.27749e-08,               0.0525
         1.42189e-08,            0.0528125
         1.58433e-08,             0.053125
         1.76733e-08,            0.0534375
         1.97377e-08,              0.05375
         2.20701e-08,            0.0540625
         2.47092e-08,             0.054375
         2.77004e-08,            0.0546875
         3.10961e-08,                0.055
          3.4958e-08,            0.0553125
          3.9358e-08,             0.055625
         4.43807e-08,            0.0559375
         5.01258e-08,              0.05625
          5.6711e-08,            0.0565625
         6.42759e-08,             0.056875
         7.29864e-08,            0.0571875
         8.30407e-08,               0.0575
          9.4676e-08,            0.0578125
         1.08178e-07,             0.058125
         1.23891e-07,            0.0584375
         1.42234e-07,              0.05875
         1.63716e-07,            0.0590625
         1.88963e-07,             0.059375
         2.18743e-07,            0.0596875
         2.54012e-07,                 0.06
         2.95959e-07,            0.0603125
         3.46077e-07,             0.060625
         4.06254e-07,            0.0609375
         4.78898e-07,              0.06125
         5.67103e-07,            0.0615625
         6.74885e-07,             0.061875
         7.37703e-07,            0.0620312
         8.07509e-07,            0.0621875
         8.85235e-07,            0.0623438
         9.71956e-07,               0.0625
         1.06892e-06,            0.0626562
          1.1776e-06,            0.0628125
         1.29968e-06,            0.0629687
         1.43718e-06,             0.063125
         1.59247e-06,            0.0632813
         1.76835e-06,            0.0634375
         1.96816e-06,            0.0635938
         2.19589e-06,              0.06375
         2.45635e-06,            0.0639062
         2.75534e-06,            0.0640625
         3.09994e-06,            0.0642187
         3.49881e-06,             0.064375
         3.96261e-06,            0.0645313
         4.50461e-06,            0.0646875
          5.1414e-06,            0.0648438
         5.89394e-06,                0.065
         6.78894e-06,            0.0651562
          7.8608e-06,            0.0653125
         9.15425e-06,            0.0654687
         1.07282e-05,             0.065625
          1.1644e-05,            0.0657031
         1.26613e-05,            0.0657813
         1.37943e-05,            0.0658594
         1.50596e-05,            0.0659375
         1.64769e-05,            0.0660156
         1.80691e-05,            0.0660938
         1.98636e-05,            0.0661719
          2.1893e-05,              0.06625
         2.41962e-05,            0.0663281
         2.68199e-05,            0.0664062
         2.98205e-05,            0.0664844
         3.32665e-05,            0.0665625
         3.72408e-05,            0.0666406
         4.18453e-05,            0.0667187
         4.72046e-05,            0.0667969
         5.34719e-05,             0.066875
         6.08362e-05,            0.0669531
         6.95301e-05,            0.0670313
         7.98387e-05,            0.0671094
         9.21098e-05,            0.0671875
          0.00010676,            0.0672656
         0.000124276,            0.0673438
         0.000145198,            0.0674219
         0.000170071,               0.0675
         0.000199339,            0.0675781
         0.000233141,            0.0676563
         0.000270984,            0.0677344
         0.000311309,            0.0678125
          0.00035111,            0.0678906
         0.000385945,            0.0679687
         0.000410766,            0.0680469
         0.000421565,             0.068125
         0.000417035,            0.0682031
         0.000399048,            0.0682813
         0.000371641,            0.0683594
         0.000339336,            0.0684375
         0.000305875,            0.0685156
         0.000273751,            0.0685938
         0.000244312,            0.0686719
         0.000218087,              0.06875
         0.000195116,            0.0688281
         0.000175177,            0.0689063
         0.000157943,            0.0689844
         0.000143061,            0.0690625
         0.000130196,            0.0691406
         0.000119047,            0.0692187
         0.000109353,            0.0692969
         0.000100892,             0.069375
         9.34795e-05,            0.0694531
         8.69579e-05,            0.0695313
         8.11973e-05,            0.0696094
         7.60889e-05,            0.0696875
         6.74789e-05,            0.0698438
         6.05606e-05,                 0.07
         5.49298e-05,            0.0701563
         5.02946e-05,            0.0703125
         4.64407e-05,            0.0704687
         4.32085e-05,             0.070625
         4.04774e-05,            0.0707813
         3.81553e-05,            0.0709375
         3.61705e-05,            0.0710938
         3.44672e-05,              0.07125
         3.17363e-05,            0.0715625
          2.9703e-05,             0.071875
         2.81968e-05,            0.0721875
         2.71027e-05,               0.0725
         2.63418e-05,            0.0728125
         2.58594e-05,             0.073125
          2.5618e-05,            0.0734375
         2.55923e-05,              0.07375
         2.57662e-05,            0.0740625
         2.61312e-05,             0.074375
         2.74301e-05,                0.075
         2.95347e-05,             0.075625
         3.09268e-05,            0.0759375
         3.25774e-05,              0.07625
         3.45195e-05,            0.0765625
         3.67946e-05,             0.076875
         3.94553e-05,            0.0771875
         4.25672e-05,               0.0775
         4.62131e-05,            0.0778125
         5.04975e-05,             0.078125
         5.55537e-05,            0.0784375
         6.15526e-05,              0.07875
         6.87158e-05,            0.0790625
          7.7334e-05,             0.079375
         8.77934e-05,            0.0796875
         0.000100615,                 0.08
         0.000108124,            0.0801563
         0.000116511,            0.0803125
         0.000125909,            0.0804688
         0.000136476,             0.080625
         0.000148405,            0.0807812
         0.000161924,            0.0809375
         0.000177312,            0.0810937
         0.000194907,              0.08125
         0.000215124,            0.0814063
         0.000238474,            0.0815625
          0.00026559,            0.0817188
         0.000297265,             0.081875
         0.000334488,            0.0820312
         0.000378509,            0.0821875
         0.000430909,            0.0823437
         0.000493689,               0.0825
         0.000569377,            0.0826563
         0.000661144,            0.0828125
         0.000772893,            0.0829688
         0.000909258,             0.083125
          0.00107535,            0.0832813
          0.00127593,            0.0834375
          0.00151357,            0.0835937
          0.00178503,              0.08375
          0.00207584,            0.0839063
          0.00235496,            0.0840625
          0.00247581,            0.0841406
          0.00257539,            0.0842188
          0.00264761,            0.0842969
           0.0026878,             0.084375
          0.00269349,            0.0844531
          0.00266485,            0.0845313
          0.00260459,            0.0846094
          0.00251747,            0.0846875
          0.00240946,            0.0847656
          0.00228693,            0.0848437
           0.0020215,                0.085
          0.00175821,            0.0851563
          0.00151795,            0.0853125
          0.00130884,            0.0854688
           0.0011315,             0.085625
         0.000982993,            0.0857813
         0.000859206,            0.0859375
         0.000756003,            0.0860937
         0.000669694,              0.08625
         0.000597172,            0.0864063
          0.00053589,            0.0865625
         0.000483795,            0.0867188
          0.00043924,             0.086875
         0.000400902,            0.0870313
         0.000367723,            0.0871875
         0.000338848,            0.0873437
         0.000313586,               0.0875
         0.000291375,            0.0876563
         0.000271754,            0.0878125
         0.000254345,            0.0879688
         0.000238834,             0.088125
         0.000212512,            0.0884375
         0.000191168,              0.08875
          0.00017365,            0.0890625
         0.000159118,             0.089375
         0.000146953,            0.0896875
          0.00013669,                 0.09
         0.000127974,            0.0903125
          0.00012053,             0.090625
         0.000114145,            0.0909375
