------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         4.92047e-07,             0.074375
         4.94331e-07,                0.075
         5.09314e-07,             0.075625
          5.3716e-07,              0.07625
         5.79349e-07,             0.076875
         6.06673e-07,            0.0771875
         6.38822e-07,               0.0775
         6.76468e-07,            0.0778125
         7.20463e-07,             0.078125
         7.71874e-07,            0.0784375
          8.3205e-07,              0.07875
         9.02699e-07,            0.0790625
         9.86005e-07,             0.079375
         1.08478e-06,            0.0796875
         1.20271e-06,                 0.08
         1.34462e-06,            0.0803125
         1.51701e-06,             0.080625
         1.72869e-06,            0.0809375
          1.8529e-06,            0.0810937
         1.99185e-06,              0.08125
         2.14785e-06,            0.0814063
         2.32369e-06,            0.0815625
         2.52272e-06,            0.0817188
           2.749e-06,             0.081875
          3.0075e-06,            0.0820312
          3.3043e-06,            0.0821875
         3.64692e-06,            0.0823437
         4.04472e-06,               0.0825
         4.50939e-06,            0.0826563
         5.05562e-06,            0.0828125
         5.70198e-06,            0.0829688
         6.47195e-06,             0.083125
         7.39528e-06,            0.0832813
         8.50945e-06,            0.0834375
         9.86103e-06,            0.0835937
         1.15064e-05,              0.08375
         1.35101e-05,            0.0839063
         1.59375e-05,            0.0840625
         1.88365e-05,            0.0842188
         2.21988e-05,             0.084375
         2.58938e-05,            0.0845313
          2.9587e-05,            0.0846875
         3.12607e-05,            0.0847656
         3.27027e-05,            0.0848437
         3.38227e-05,            0.0849219
         3.45425e-05,                0.085
         3.48082e-05,            0.0850781
         3.46002e-05,            0.0851563
         3.39371e-05,            0.0852344
         3.28719e-05,            0.0853125
         3.14818e-05,            0.0853906
          2.9856e-05,            0.0854688
         2.62436e-05,             0.085625
         2.26066e-05,            0.0857813
         1.92804e-05,            0.0859375
         1.63994e-05,            0.0860937
         1.39765e-05,              0.08625
         1.19682e-05,            0.0864063
         1.03122e-05,            0.0865625
         8.94642e-06,            0.0867188
         7.81614e-06,             0.086875
         6.87584e-06,            0.0870313
         6.08876e-06,            0.0871875
         5.42557e-06,            0.0873437
         4.86304e-06,               0.0875
         4.38275e-06,            0.0876563
         3.97007e-06,            0.0878125
         3.61334e-06,            0.0879688
         3.30318e-06,             0.088125
         3.03206e-06,            0.0882813
         2.79384e-06,            0.0884375
         2.58351e-06,            0.0885937
         2.39698e-06,              0.08875
         2.23084e-06,            0.0889063
         2.08228e-06,            0.0890625
         1.82881e-06,             0.089375
         1.62182e-06,            0.0896875
         1.45071e-06,                 0.09
          1.3077e-06,            0.0903125
         1.18701e-06,             0.090625
         1.08426e-06,            0.0909375
         9.96092e-07,              0.09125
         9.19886e-07,            0.0915625
         8.53595e-07,             0.091875
          7.9559e-07,            0.0921875
         7.44561e-07,               0.0925
         6.99451e-07,            0.0928125
         6.59394e-07,             0.093125
         5.91719e-07,              0.09375
         5.37167e-07,             0.094375
         4.92669e-07,                0.095
         4.56014e-07,             0.095625
          4.2558e-07,              0.09625
         4.00157e-07,             0.096875
         3.78825e-07,               0.0975
         3.60879e-07,             0.098125
         3.45767e-07,              0.09875
         3.22411e-07,                  0.1
         3.06257e-07,              0.10125
         2.95696e-07,               0.1025
         2.89678e-07,              0.10375
         2.87524e-07,                0.105
         2.88807e-07,              0.10625
         2.93289e-07,               0.1075
         3.00876e-07,              0.10875
         3.11594e-07,                 0.11
         3.25576e-07,              0.11125
         3.43062e-07,               0.1125
         3.64396e-07,              0.11375
         3.90044e-07,                0.115
         4.20601e-07,              0.11625
         4.56823e-07,               0.1175
         4.99653e-07,              0.11875
         5.50266e-07,                 0.12
         6.10125e-07,              0.12125
         6.81051e-07,               0.1225
         7.65325e-07,              0.12375
         8.65807e-07,                0.125
         9.86112e-07,              0.12625
         1.13083e-06,               0.1275
         1.30583e-06,              0.12875
         1.51866e-06,                 0.13
         1.77916e-06,              0.13125
         1.93115e-06,             0.131875
         2.10018e-06,               0.1325
         2.28849e-06,             0.133125
         2.49872e-06,              0.13375
         2.73388e-06,             0.134375
         2.99751e-06,                0.135
         3.29369e-06,             0.135625
         3.62724e-06,              0.13625
         4.00377e-06,             0.136875
         4.42991e-06,               0.1375
         4.91346e-06,             0.138125
         5.46369e-06,              0.13875
         6.09164e-06,             0.139375
         6.81047e-06,                 0.14
           7.636e-06,             0.140625
         8.58731e-06,              0.14125
         9.68748e-06,             0.141875
         1.09647e-05,               0.1425
         1.24534e-05,             0.143125
         1.41961e-05,              0.14375
         1.62455e-05,             0.144375
         1.86673e-05,                0.145
         2.15443e-05,             0.145625
         2.49814e-05,              0.14625
         2.91125e-05,             0.146875
         3.41109e-05,               0.1475
         4.02018e-05,             0.148125
         4.37464e-05,             0.148438
         4.76826e-05,              0.14875
         5.20632e-05,             0.149062
         5.69497e-05,             0.149375
         6.24137e-05,             0.149687
         6.85391e-05,                 0.15
         7.54245e-05,             0.150313
         8.31863e-05,             0.150625
         9.19624e-05,             0.150938
         0.000101917,              0.15125
         0.000113247,             0.151562
          0.00012619,             0.151875
         0.000141031,             0.152187
         0.000158121,               0.1525
         0.000177886,             0.152813
         0.000200856,             0.153125
         0.000227685,             0.153438
         0.000259198,              0.15375
         0.000296435,             0.154062
         0.000340724,             0.154375
         0.000393777,             0.154687
         0.000457823,                0.155
         0.000535804,             0.155313
           0.0005812,             0.155469
         0.000631649,             0.155625
         0.000687865,             0.155781
          0.00075068,             0.155938
         0.000821076,             0.156094
         0.000900212,              0.15625
         0.000989463,             0.156406
          0.00109047,             0.156562
          0.00120519,             0.156719
          0.00133598,             0.156875
          0.00148569,             0.157031
          0.00165777,             0.157187
          0.00185643,             0.157344
          0.00208682,               0.1575
          0.00235524,             0.157656
          0.00266947,             0.157813
          0.00303909,             0.157969
          0.00347589,             0.158125
          0.00399434,             0.158281
          0.00461204,             0.158438
          0.00535005,             0.158594
          0.00623287,              0.15875
          0.00728747,             0.158906
          0.00854072,             0.159062
           0.0100136,             0.159219
           0.0117104,             0.159375
           0.0136024,             0.159531
           0.0156055,             0.159687
           0.0175634,             0.159844
           0.0192515,                 0.16
           0.0204232,             0.160156
           0.0208925,             0.160313
           0.0206119,             0.160469
            0.019687,             0.160625
           0.0183207,             0.160781
           0.0167323,             0.160938
            0.015099,             0.161094
           0.0135372,              0.16125
           0.0121086,             0.161406
