------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         6.40617e-13,                0.005
         8.05182e-13,             0.005625
         1.00015e-12,              0.00625
          1.2307e-12,             0.006875
         1.50284e-12,               0.0075
         1.82361e-12,             0.008125
         2.20123e-12,              0.00875
          2.6453e-12,             0.009375
           3.167e-12,                 0.01
         3.77946e-12,             0.010625
         4.49797e-12,              0.01125
         5.34046e-12,             0.011875
         6.32791e-12,               0.0125
         7.48485e-12,             0.013125
         8.84008e-12,              0.01375
         1.04273e-11,             0.014375
         1.22861e-11,                0.015
          1.4463e-11,             0.015625
         1.70126e-11,              0.01625
          1.9999e-11,             0.016875
         2.34977e-11,               0.0175
         2.75978e-11,             0.018125
          3.2404e-11,              0.01875
         3.80401e-11,             0.019375
          4.4652e-11,                 0.02
         5.24125e-11,             0.020625
         6.15258e-11,              0.02125
         7.22337e-11,             0.021875
         8.48232e-11,               0.0225
         9.96347e-11,             0.023125
         1.17073e-10,              0.02375
          1.3762e-10,             0.024375
         1.61848e-10,                0.025
         1.90442e-10,             0.025625
          2.2422e-10,              0.02625
          2.6416e-10,             0.026875
         3.11431e-10,               0.0275
          3.6744e-10,             0.028125
         4.33873e-10,              0.02875
         5.12763e-10,             0.029375
         6.06558e-10,                 0.03
         7.18213e-10,             0.030625
         8.51303e-10,              0.03125
         1.01016e-09,             0.031875
         1.20004e-09,               0.0325
         1.42735e-09,             0.033125
         1.69986e-09,              0.03375
         2.02712e-09,             0.034375
         2.42076e-09,                0.035
         2.89508e-09,             0.035625
         3.46764e-09,              0.03625
         4.16011e-09,             0.036875
         4.99923e-09,               0.0375
         6.01815e-09,             0.038125
         7.25803e-09,              0.03875
         8.77013e-09,             0.039375
         1.06185e-08,                 0.04
         1.16931e-08,            0.0403125
         1.28834e-08,             0.040625
         1.42026e-08,            0.0409375
         1.56657e-08,              0.04125
         1.72894e-08,            0.0415625
         1.90926e-08,             0.041875
         2.10965e-08,            0.0421875
          2.3325e-08,               0.0425
         2.58051e-08,            0.0428125
         2.85674e-08,             0.043125
         3.16461e-08,            0.0434375
         3.50803e-08,              0.04375
         3.89141e-08,            0.0440625
         4.31974e-08,             0.044375
         4.79869e-08,            0.0446875
         5.33472e-08,                0.045
         5.93514e-08,            0.0453125
          6.6083e-08,             0.045625
         7.36371e-08,            0.0459375
         8.21222e-08,              0.04625
         9.16624e-08,            0.0465625
           1.024e-07,             0.046875
         1.14496e-07,            0.0471875
         1.28139e-07,               0.0475
         1.43542e-07,            0.0478125
         1.60952e-07,             0.048125
         1.80653e-07,            0.0484375
         2.02973e-07,              0.04875
          2.2829e-07,            0.0490625
         2.57044e-07,             0.049375
         2.89742e-07,            0.0496875
         3.26975e-07,                 0.05
          3.6943e-07,            0.0503125
         4.17909e-07,             0.050625
         4.73347e-07,            0.0509375
         5.36839e-07,              0.05125
         6.09668e-07,            0.0515625
         6.93344e-07,             0.051875
         7.89643e-07,            0.0521875
         9.00663e-07,               0.0525
         1.02888e-06,            0.0528125
         1.17725e-06,             0.053125
         1.34925e-06,            0.0534375
         1.54907e-06,              0.05375
         1.78169e-06,            0.0540625
         2.05309e-06,             0.054375
         2.37046e-06,            0.0546875
         2.74248e-06,                0.055
         3.17965e-06,            0.0553125
         3.69471e-06,             0.055625
         4.30324e-06,            0.0559375
         5.02425e-06,              0.05625
         5.88115e-06,            0.0565625
          6.9028e-06,             0.056875
         8.12498e-06,            0.0571875
          9.5923e-06,               0.0575
         1.13606e-05,            0.0578125
         1.35001e-05,             0.058125
            1.61e-05,            0.0584375
         1.92737e-05,              0.05875
         2.11196e-05,            0.0589062
         2.31666e-05,            0.0590625
         2.54396e-05,            0.0592188
          2.7967e-05,             0.059375
         3.07813e-05,            0.0595312
         3.39198e-05,            0.0596875
         3.74252e-05,            0.0598438
         4.13467e-05,                 0.06
         4.57411e-05,            0.0601562
         5.06741e-05,            0.0603125
         5.62218e-05,            0.0604688
         6.24728e-05,             0.060625
         6.95304e-05,            0.0607812
         7.75154e-05,            0.0609375
         8.65697e-05,            0.0610938
         9.68603e-05,              0.06125
         0.000108585,            0.0614062
         0.000121977,            0.0615625
         0.000137316,            0.0617188
         0.000154936,             0.061875
         0.000175237,            0.0620312
         0.000198704,            0.0621875
         0.000225925,            0.0623438
         0.000257615,               0.0625
         0.000294655,            0.0626562
         0.000338132,            0.0628125
         0.000389395,            0.0629687
         0.000450136,             0.063125
          0.00052249,            0.0632813
         0.000609174,            0.0634375
         0.000713679,            0.0635938
         0.000840533,              0.06375
         0.000995678,            0.0639062
          0.00108623,            0.0639844
            0.001187,            0.0640625
