------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
          0.00572524,               0.2025
          0.00521301,                0.205
          0.00478383,               0.2075
          0.00442147,                 0.21
          0.00411349,               0.2125
          0.00385023,                0.215
          0.00362413,               0.2175
          0.00342917,                 0.22
          0.00326056,               0.2225
          0.00311442,                0.225
          0.00287753,                 0.23
          0.00269951,                0.235
          0.00256736,                 0.24
           0.0024721,                0.245
          0.00240739,                 0.25
          0.00236884,                0.255
           0.0023534,                 0.26
          0.00235907,                0.265
          0.00238468,                 0.27
           0.0024297,                0.275
          0.00249421,                 0.28
           0.0025788,                0.285
           0.0026846,                 0.29
          0.00281324,                0.295
          0.00296696,                  0.3
          0.00314861,                0.305
          0.00336178,                 0.31
          0.00361091,                0.315
          0.00390147,                 0.32
           0.0042402,                0.325
          0.00463533,                 0.33
          0.00509704,                0.335
          0.00563786,                 0.34
          0.00627334,                0.345
          0.00702287,                 0.35
          0.00791074,                0.355
          0.00896761,                 0.36
           0.0102324,                0.365
           0.0117551,                 0.37
           0.0136002,                0.375
           0.0158514,                 0.38
           0.0186194,                0.385
           0.0202413,               0.3875
           0.0220509,                 0.39
           0.0240746,               0.3925
           0.0263429,                0.395
           0.0288918,               0.3975
           0.0317632,                  0.4
           0.0350063,               0.4025
           0.0386793,                0.405
            0.042851,               0.4075
           0.0476026,                 0.41
           0.0530312,               0.4125
            0.059252,                0.415
            0.066403,               0.4175
           0.0746491,                 0.42
           0.0841882,               0.4225
           0.0952574,                0.425
            0.108141,               0.4275
             0.12318,                 0.43
            0.140779,               0.4325
            0.161419,                0.435
             0.18566,               0.4375
            0.214149,                 0.44
            0.247606,               0.4425
            0.286803,                0.445
            0.332505,               0.4475
            0.385367,                 0.45
            0.445769,               0.4525
            0.513575,                0.455
            0.587834,               0.4575
            0.666475,                 0.46
            0.746121,               0.4625
            0.822208,                0.465
            0.889526,               0.4675
            0.943181,                 0.47
            0.979679,               0.4725
            0.997694,                0.475
            0.998197,               0.4775
            0.983935,                 0.48
            0.958586,               0.4825
            0.925933,                0.485
            0.889315,               0.4875
            0.851359,                 0.49
            0.778365,                0.495
            0.715247,                  0.5
            0.664388,                0.505
            0.625494,                 0.51
            0.597373,                0.515
             0.57873,                 0.52
            0.568456,                0.525
             0.56571,                 0.53
             0.56991,                0.535
            0.580687,                 0.54
            0.597835,                0.545
            0.621244,                 0.55
            0.650815,                0.555
            0.686352,                 0.56
            0.727413,                0.565
            0.773123,                 0.57
             0.82195,                0.575
            0.871491,                 0.58
            0.918362,                0.585
            0.958324,                 0.59
            0.986767,                0.595
            0.999577,                  0.6

