------------------------------------------------------------
 Transmission Coefficient on refined energy grid using transfer matrices
------------------------------------------------------------
Transmission Coefficient, Energy (eV)
         8.01531e-12,                0.005
         9.64647e-12,             0.005625
          1.1469e-11,              0.00625
         1.35027e-11,             0.006875
         1.57694e-11,               0.0075
         1.82933e-11,             0.008125
         2.11007e-11,              0.00875
         2.42209e-11,             0.009375
         2.76858e-11,                 0.01
         3.15309e-11,             0.010625
         3.57949e-11,              0.01125
         4.05207e-11,             0.011875
         4.57554e-11,               0.0125
         5.15509e-11,             0.013125
         5.79644e-11,              0.01375
         6.50588e-11,             0.014375
         7.29036e-11,                0.015
         8.15753e-11,             0.015625
          9.1158e-11,              0.01625
         1.01745e-10,             0.016875
         1.13438e-10,               0.0175
          1.2635e-10,             0.018125
         1.40607e-10,              0.01875
         1.56345e-10,             0.019375
         1.73716e-10,                 0.02
         1.92888e-10,             0.020625
         2.14045e-10,              0.02125
         2.37392e-10,             0.021875
         2.63153e-10,               0.0225
         2.91579e-10,             0.023125
         3.22945e-10,              0.02375
         3.95746e-10,                0.025
           4.844e-10,              0.02625
          5.9239e-10,               0.0275
          7.2399e-10,              0.02875
         8.84444e-10,                 0.03
         1.08021e-09,              0.03125
         1.31922e-09,               0.0325
         1.45793e-09,             0.033125
          1.6113e-09,              0.03375
         1.78093e-09,             0.034375
         1.96857e-09,                0.035
         2.17621e-09,             0.035625
         2.40603e-09,              0.03625
         2.66049e-09,             0.036875
          2.9423e-09,               0.0375
         3.25452e-09,             0.038125
         3.60054e-09,              0.03875
         3.98414e-09,             0.039375
         4.40956e-09,                 0.04
         4.88154e-09,             0.040625
         5.40537e-09,              0.04125
         5.98697e-09,             0.041875
         6.63299e-09,               0.0425
         7.35085e-09,             0.043125
         8.14889e-09,              0.04375
         9.03646e-09,             0.044375
         1.00241e-08,                0.045
         1.11235e-08,             0.045625
          1.2348e-08,              0.04625
         1.37125e-08,             0.046875
         1.52338e-08,               0.0475
         1.69307e-08,             0.048125
         1.88247e-08,              0.04875
         2.09397e-08,             0.049375
          2.3303e-08,                 0.05
         2.59452e-08,             0.050625
         2.89009e-08,              0.05125
         3.22096e-08,             0.051875
         3.59156e-08,               0.0525
         4.00695e-08,             0.053125
         4.47285e-08,              0.05375
         4.99576e-08,             0.054375
         5.58307e-08,                0.055
         6.24319e-08,             0.055625
         6.98572e-08,              0.05625
         7.82156e-08,             0.056875
          8.7632e-08,               0.0575
         9.82489e-08,             0.058125
         1.10229e-07,              0.05875
          1.2376e-07,             0.059375
         1.39054e-07,                 0.06
         1.56358e-07,             0.060625
         1.75954e-07,              0.06125
         1.98167e-07,             0.061875
         2.23371e-07,               0.0625
         2.51997e-07,             0.063125
         2.84543e-07,              0.06375
         3.21587e-07,             0.064375
         3.63796e-07,                0.065
         4.11944e-07,             0.065625
         4.66933e-07,              0.06625
         5.29808e-07,             0.066875
          6.0179e-07,               0.0675
         6.84304e-07,             0.068125
         7.79016e-07,              0.06875
         8.87877e-07,             0.069375
         1.01318e-06,                 0.07
         1.15761e-06,             0.070625
         1.32434e-06,              0.07125
         1.51711e-06,             0.071875
         1.74036e-06,               0.0725
         1.99933e-06,             0.073125
         2.30026e-06,              0.07375
         2.65056e-06,             0.074375
         3.05911e-06,                0.075
         3.53651e-06,             0.075625
         4.09547e-06,              0.07625
         4.75131e-06,             0.076875
         5.52249e-06,               0.0775
         6.43135e-06,             0.078125
         7.50503e-06,              0.07875
         8.77653e-06,             0.079375
         1.02862e-05,                 0.08
         1.20835e-05,             0.080625
         1.42294e-05,              0.08125
         1.67991e-05,             0.081875
         1.98859e-05,               0.0825
         2.36061e-05,             0.083125
         2.81053e-05,              0.08375
         3.35668e-05,             0.084375
          4.0222e-05,                0.085
         4.83656e-05,             0.085625
         5.31094e-05,            0.0859375
         5.83741e-05,              0.08625
         6.42241e-05,            0.0865625
         7.07323e-05,             0.086875
         7.79819e-05,            0.0871875
         8.60681e-05,               0.0875
         9.50995e-05,            0.0878125
         0.000105201,             0.088125
         0.000116516,            0.0884375
         0.000129209,              0.08875
          0.00014347,            0.0890625
         0.000159521,             0.089375
         0.000177615,            0.0896875
          0.00019805,                 0.09
          0.00022117,            0.0903125
         0.000247381,             0.090625
         0.000277154,            0.0909375
         0.000311047,              0.09125
         0.000349714,            0.0915625
         0.000393931,             0.091875
          0.00044462,            0.0921875
         0.000502876,               0.0925
         0.000570013,            0.0928125
         0.000647606,             0.093125
         0.000737558,            0.0934375
         0.000842173,              0.09375
         0.000964258,            0.0940625
          0.00110725,             0.094375
          0.00127539,            0.0946875
           0.0014739,                0.095
          0.00170934,            0.0953125
          0.00198991,             0.095625
            0.002326,            0.0959375
          0.00273084,              0.09625
          0.00322148,            0.0965625
          0.00382004,             0.096875
          0.00416853,            0.0970313
          0.00455557,            0.0971875
          0.00498629,            0.0973438
          0.00546664,               0.0975
          0.00600356,            0.0976562
          0.00660511,            0.0978125
          0.00728078,            0.0979687
